chromosome,start,end,count,gene
chr5,32164142,32164348,1,ZFR
chr5,32760271,32760413,1,SUB1
chr5,32768263,32768639,2,SUB1
chr5,34001406,34001643,2,AMACR
chr5,34006520,34007060,1,AMACR
chr5,34006520,34007060,1,C1QTNF3
chr5,35393983,35394289,1,PRLR
chr5,35853494,35854024,1,IL7R
chr5,35853494,35854024,1,SPEF2
chr5,35854333,35854826,1,IL7R
chr5,35854333,35854826,1,SPEF2
chr5,35859977,35860281,1,IL7R
chr5,35859977,35860281,1,SPEF2
chr5,36119586,36119746,1,C5orf33
chr5,36119586,36119746,1,LMBRD2
chr5,36119586,36119746,1,SLC1A3
chr5,36657665,36658163,1,NIPBL
chr5,36677971,36678086,1,NIPBL
chr5,36689194,36689678,2,NIPBL
chr5,36722958,36723309,1,NIPBL
chr5,39158114,39158488,1,FYB
chr5,39178902,39179192,1,RICTOR
chr5,39187120,39187579,2,RICTOR
chr5,39207884,39208027,1,FYB
chr5,39207884,39208027,1,RICTOR
chr5,39210009,39210436,1,RICTOR
chr5,39215442,39215743,1,FYB
chr5,39215442,39215743,1,RICTOR
chr5,39249966,39250313,1,FYB
chr5,39249966,39250313,1,RICTOR
chr5,39543496,39543808,1,FYB
chr5,40404821,40405006,2,PTGER4
chr5,40406129,40406453,1,CARD6
chr5,40406129,40406453,1,PTGER4
chr5,40436647,40436972,1,PTGER4
chr5,40485241,40485566,1,CARD6
chr5,40485241,40485566,1,PTGER4
chr5,40486540,40486993,1,CARD6
chr5,40486540,40486993,1,PTGER4
chr5,40490442,40491221,3,CARD6
chr5,40490442,40491221,3,PTGER4
chr5,40628615,40628933,1,CARD6
chr5,40628615,40628933,1,PTGER4
chr5,40672647,40672783,1,CARD6
chr5,40672647,40672783,1,PTGER4
chr5,40682862,40683125,1,CARD6
chr5,40682862,40683125,1,PTGER4
chr5,40754670,40754884,1,PTGER4
chr5,42949793,42950117,1,C5orf39
chr5,42949793,42950117,1,ZNF131
chr5,49719324,49719499,1,PARP8
chr5,52168603,52169046,1,ITGA1
chr5,52168603,52169046,1,PELO
chr5,52629043,52629307,1,FST
chr5,52629043,52629307,1,ITGA2
chr5,52636023,52636219,1,FST
chr5,52636023,52636219,1,ITGA2
chr5,53969444,53970118,3,CDC20B
chr5,53969444,53970118,3,SNX18
chr5,54082287,54082402,1,SNX18
chr5,54129482,54129869,2,CDC20B
chr5,54129482,54129869,2,SNX18
chr5,54722913,54723133,1,SKIV2L2
chr5,54897039,54897427,1,IL6ST
chr5,54897039,54897427,1,PPAP2A
chr5,55288370,55289209,1,IL6ST
chr5,55711184,55711637,1,MAP3K1
chr5,55737283,55737549,2,MAP3K1
chr5,56021671,56022071,1,MAP3K1
chr5,56131312,56131556,1,GPBP1
chr5,56131312,56131556,1,MAP3K1
chr5,56784239,56784594,1,ACTBL2
chr5,56784239,56784594,1,GPBP1
chr5,58359884,58360252,1,PDE4D
chr5,58359884,58360252,1,RAB3C
chr5,58422372,58422713,1,PDE4D
chr5,59045613,59045932,1,PDE4D
chr5,59086263,59086677,1,PDE4D
chr5,60571773,60571988,1,ZSWIM6
chr5,60625710,60626179,1,ELOVL7
chr5,60625710,60626179,1,ZSWIM6
chr5,60751661,60751965,1,ZSWIM6
chr5,64372561,64372759,1,FAM159B
chr5,64486221,64486631,1,ADAMTS6
chr5,64505244,64505511,2,ADAMTS6
chr5,65814686,65814967,1,MAST4
chr5,66488952,66489294,1,CD180
chr5,67069285,67069755,1,PIK3R1
chr5,67410541,67410768,1,PIK3R1
chr5,67625455,67625703,1,PIK3R1
chr5,67716540,67716815,1,PIK3R1
chr5,71481497,71481884,1,MAP1B
chr5,71800012,71800268,1,ZNF366
chr5,75796812,75797204,1,IQGAP2
chr5,75796812,75797204,1,S100Z
chr5,75817028,75817592,1,IQGAP2
chr5,75817028,75817592,1,S100Z
chr5,76033105,76033222,1,IQGAP2
chr5,76034658,76035100,1,IQGAP2
chr5,76086859,76087104,1,F2R
chr5,76086859,76087104,1,F2RL1
chr5,77581141,77581448,1,AP3B1
chr5,77779546,77779957,1,AP3B1
chr5,77803150,77803526,1,AP3B1
chr5,77803150,77803526,1,ARSB
chr5,77803150,77803526,1,LHFPL2
chr5,77807354,77807759,1,AP3B1
chr5,77807354,77807759,1,ARSB
chr5,77814404,77814787,1,AP3B1
chr5,77814404,77814787,1,ARSB
chr5,77821454,77822246,2,AP3B1
chr5,77821454,77822246,2,ARSB
chr5,77825252,77825732,2,AP3B1
chr5,77825252,77825732,2,ARSB
chr5,77826174,77826769,1,AP3B1
chr5,77826174,77826769,1,ARSB
chr5,77827534,77827604,1,AP3B1
chr5,77827534,77827604,1,ARSB
chr5,77830052,77831195,1,AP3B1
chr5,77830052,77831195,1,ARSB
chr5,77892981,77893377,1,LHFPL2
chr5,79418428,79418727,1,FAM151B
chr5,79418428,79418727,1,ZFYVE16
chr5,79869152,79869296,1,SPZ1
chr5,80316439,80316828,1,RASGRF2
chr5,81653126,81653457,1,RPS23
chr5,82608517,82608916,1,TMEM167A
chr5,82608517,82608916,1,VCAN
chr5,82608517,82608916,1,XRCC4
chr5,82669990,82670202,2,VCAN
chr5,82682858,82683173,1,VCAN
chr5,82702779,82702990,1,VCAN
chr5,82807080,82807411,1,VCAN
chr5,82807080,82807411,1,XRCC4
chr5,82886397,82886761,1,VCAN
chr5,83214867,83215139,1,HAPLN1
chr5,83670446,83670810,4,EDIL3
chr5,83677578,83677928,1,EDIL3
chr5,86524222,86524964,1,RASA1
chr5,86604017,86604207,1,RASA1
chr5,86662563,86662890,1,RASA1
chr5,87692594,87693229,1,MEF2C
chr5,87985363,87985679,1,MEF2C
chr5,88031441,88031631,1,MEF2C
chr5,88049137,88049533,1,MEF2C
chr5,88109262,88109325,1,MEF2C
chr5,88125046,88125161,1,MEF2C
chr5,88171082,88171456,1,MEF2C
chr5,88171456,88171902,2,MEF2C
chr5,88182731,88182852,1,MEF2C
chr5,88597488,88597631,1,MEF2C
chr5,90458384,90458975,1,ARRDC3
chr5,94052096,94052474,1,KIAA0825
chr5,95053997,95054284,1,ELL2
chr5,95053997,95054284,1,RHOBTB3
chr5,95170246,95170624,1,ELL2
chr5,95170246,95170624,1,GLRX
chr5,95202297,95202743,1,ELL2
chr5,95202297,95202743,1,GLRX
chr5,95205682,95206201,1,ELL2
chr5,95205682,95206201,1,GLRX
chr5,95419074,95419624,1,ELL2
chr5,95676015,95676411,1,ELL2
chr5,95873123,95873359,1,CAST
chr5,95873123,95873359,1,LNPEP
chr5,95986710,95987017,1,CAST
chr5,97645408,97646168,2,RGMB
chr5,97650049,97650331,3,RGMB
chr5,97750593,97751065,4,RGMB
chr5,100111534,100111799,1,ST8SIA4
chr5,100115654,100116503,2,ST8SIA4
chr5,100161937,100162231,1,ST8SIA4
chr5,100175986,100176458,2,ST8SIA4
chr5,100213080,100213240,1,ST8SIA4
chr5,100234645,100235097,2,ST8SIA4
chr5,106878561,106878904,1,EFNA5
chr5,108071450,108071807,1,FER
chr5,110561753,110562145,1,CAMK4
chr5,110830968,110831101,1,CAMK4
chr5,110830968,110831101,1,STARD4
chr5,110830968,110831101,1,WDR36
chr5,110910574,110910857,1,STARD4
chr5,110910574,110910857,1,WDR36
chr5,111054290,111054596,2,C5orf13
chr5,111528702,111529013,1,EPB41L4A
chr5,112218687,112219263,2,APC
chr5,114812358,114812481,1,CCDC112
chr5,115070693,115071068,1,CDO1
chr5,116259364,116259561,1,SEMA6A
chr5,118670685,118671156,1,TNFAIP8
chr5,118742371,118742700,1,TNFAIP8
chr5,119837700,119837812,1,PRR16
chr5,121402997,121403353,2,LOX
chr5,121516793,121517196,1,LOX
chr5,122037691,122037879,1,SNX2
chr5,122885327,122885717,1,CEP120
chr5,122885327,122885717,1,CSNK1G3
chr5,124029260,124029627,2,ZNF608
chr5,126015927,126016326,1,LMNB1
chr5,126094157,126094598,1,LMNB1
chr5,128924961,128925290,2,ADAMTS19
chr5,129020678,129020929,2,ADAMTS19
chr5,129387025,129387306,1,CHSY3
chr5,131015627,131015946,1,CDC42SE2
chr5,131015627,131015946,1,FNIP1
chr5,131355979,131356162,1,IRF1
chr5,131355979,131356162,1,RAPGEF6
chr5,131774835,131775712,1,IRF1
chr5,131774835,131775712,1,SLC22A4
chr5,131828322,131828808,1,AFF4
chr5,131828322,131828808,1,IRF1
chr5,131828322,131828808,1,SLC22A4
chr5,132115740,132115939,1,ANKRD43
chr5,132115740,132115939,1,KIF3A
chr5,132115740,132115939,1,SEPT8
chr5,132115740,132115939,1,SHROOM1
chr5,132576270,132576709,2,AFF4
chr5,132576270,132576709,2,ZCCHC10
chr5,133432825,133433199,2,CDKL3
chr5,133432825,133433199,2,PHF15
chr5,133432825,133433199,2,TCF7
chr5,133585407,133585743,1,PPP2CA
chr5,133585407,133585743,1,SEC24A
chr5,133585407,133585743,1,UBE2B
chr5,136482104,136482426,1,SPOCK1
chr5,136833088,136833480,1,KLHL3
chr5,136833088,136833480,1,SPOCK1
chr5,137001727,137002094,3,FAM13B
chr5,137868208,137868538,1,ETF1
chr5,137868208,137868538,1,FAM13B
chr5,137868208,137868538,1,FAM53C
chr5,137868208,137868538,1,KDM3B
chr5,139078128,139078514,1,C5orf53
chr5,139078128,139078514,1,CXXC5
chr5,139078128,139078514,1,DNAJC18
chr5,139078128,139078514,1,NRG2
chr5,139078128,139078514,1,PSD2
chr5,139633683,139634086,2,ANKHD1
chr5,139633683,139634086,2,APBB3
chr5,139633683,139634086,2,CD14
chr5,139633683,139634086,2,EIF4EBP3
chr5,139633683,139634086,2,HBEGF
chr5,139633683,139634086,2,IK
chr5,139633683,139634086,2,SRA1
chr5,139652898,139653497,1,ANKHD1
chr5,139652898,139653497,1,APBB3
chr5,139652898,139653497,1,CD14
chr5,139652898,139653497,1,HBEGF
chr5,139652898,139653497,1,SLC35A4
chr5,139652898,139653497,1,SRA1
chr5,139933633,139933898,1,ANKHD1
chr5,139933633,139933898,1,APBB3
chr5,139933633,139933898,1,CD14
chr5,139933633,139933898,1,HARS2
chr5,139933633,139933898,1,IK
chr5,139933633,139933898,1,SRA1
chr5,139933633,139933898,1,ZMAT2
chr5,139968065,139968565,1,ANKHD1
chr5,139968065,139968565,1,APBB3
chr5,139968065,139968565,1,CD14
chr5,139968065,139968565,1,HBEGF
chr5,139968065,139968565,1,SLC35A4
chr5,139968065,139968565,1,SRA1
chr5,139982562,139982853,1,ANKHD1
chr5,139982562,139982853,1,APBB3
chr5,139982562,139982853,1,CD14
chr5,139982562,139982853,1,HBEGF
chr5,139982562,139982853,1,SLC35A4
chr5,139982562,139982853,1,SRA1
chr5,140376000,140376321,1,PCDHA1
chr5,140376000,140376321,1,PCDHA10
chr5,140376000,140376321,1,PCDHA13
chr5,140376000,140376321,1,PCDHA2
chr5,140376000,140376321,1,PCDHA3
chr5,140376000,140376321,1,PCDHA4
chr5,140376000,140376321,1,PCDHA5
chr5,140376000,140376321,1,PCDHA6
chr5,140376000,140376321,1,PCDHA7
chr5,140376000,140376321,1,PCDHB12
chr5,140376000,140376321,1,PCDHB15
chr5,140376000,140376321,1,PCDHB16
chr5,140376000,140376321,1,PCDHGA6
chr5,140376000,140376321,1,PCDHGA8
chr5,140376000,140376321,1,PCDHGA9
chr5,140376000,140376321,1,PCDHGB6
chr5,140376000,140376321,1,PCDHGC4
chr5,140381838,140382244,1,DND1
chr5,140381838,140382244,1,PCDHAC1
chr5,140381838,140382244,1,PCDHAC2
chr5,140464698,140465034,1,PCDHAC1
chr5,140464698,140465034,1,PCDHB1
chr5,140464698,140465034,1,PCDHB10
chr5,140464698,140465034,1,PCDHB12
chr5,140464698,140465034,1,PCDHB15
chr5,140464698,140465034,1,PCDHB4
chr5,140464698,140465034,1,PCDHB6
chr5,140464698,140465034,1,PCDHB7
chr5,140464698,140465034,1,PCDHGA2
chr5,140464698,140465034,1,PCDHGA7
chr5,140464698,140465034,1,PCDHGA9
chr5,140464698,140465034,1,PCDHGB6
chr5,140464698,140465034,1,PCDHGB7
chr5,140464698,140465034,1,PCDHGC3
chr5,140464698,140465034,1,PCDHGC4
chr5,140464698,140465034,1,SLC25A2
chr5,140985133,140985553,1,ARAP3
chr5,140985133,140985553,1,DIAPH1
chr5,140985133,140985553,1,KIAA0141
chr5,140985133,140985553,1,PCDH12
chr5,140985133,140985553,1,TAF7
chr5,141054975,141055298,1,PCDHB12
chr5,141054975,141055298,1,PCDHGA9
chr5,141054975,141055298,1,PCDHGB6
chr5,141054975,141055298,1,PCDHGB7
chr5,141054975,141055298,1,PCDHGC3
chr5,141054975,141055298,1,PCDHGC4
chr5,141201064,141201327,2,PCDH1
chr5,141394614,141394984,1,PCDH12
chr5,141395225,141395941,1,DIAPH1
chr5,141395225,141395941,1,GNPDA1
chr5,141395225,141395941,1,KIAA0141
chr5,141395225,141395941,1,PCDH12
chr5,141404371,141404781,1,DIAPH1
chr5,141404371,141404781,1,FCHSD1
chr5,141576686,141576854,1,PCDH1
chr5,142138072,142138365,1,ARHGAP26
chr5,142309203,142309434,1,ARHGAP26
chr5,142309203,142309434,1,NR3C1
chr5,142356404,142356953,2,ARHGAP26
chr5,142356404,142356953,2,NR3C1
chr5,142361615,142361922,1,ARHGAP26
chr5,142361615,142361922,1,NR3C1
chr5,142381384,142382030,1,ARHGAP26
chr5,142381384,142382030,1,NR3C1
chr5,142384131,142384662,1,ARHGAP26
chr5,142384131,142384662,1,NR3C1
chr5,142504289,142504528,1,ARHGAP26
chr5,142504289,142504528,1,NR3C1
chr5,142641413,142641758,1,ARHGAP26
chr5,142641413,142641758,1,NR3C1
chr5,142690864,142691375,1,NR3C1
chr5,142693038,142693275,1,NR3C1
chr5,142875254,142875630,1,NR3C1
chr5,142956241,142956608,1,NR3C1
chr5,142963114,142963248,2,NR3C1
chr5,142965486,142966022,1,NR3C1
chr5,142974978,142975222,1,NR3C1
chr5,142985989,142986227,1,NR3C1
chr5,143186200,143186441,2,HMHB1
chr5,143186200,143186441,2,NR3C1
chr5,143569314,143569909,1,KCTD16
chr5,143578105,143578377,1,YIPF5
chr5,145724324,145724652,1,GPR151
chr5,145724324,145724652,1,GRXCR2
chr5,146131375,146131787,2,PPP2R2B
chr5,146242854,146243152,1,GPR151
chr5,146242854,146243152,1,PPP2R2B
chr5,146947412,146947925,1,DPYSL3
chr5,147024840,147025034,1,DPYSL3
chr5,147024840,147025034,1,JAKMIP2
chr5,147176145,147176391,2,JAKMIP2
chr5,147565828,147566233,1,FBXO38
chr5,147584875,147585351,1,FBXO38
chr5,147722722,147723108,1,SPINK14
chr5,147722722,147723108,1,SPINK7
chr5,148170785,148171258,1,ADRB2
chr5,148170785,148171258,1,FBXO38
chr5,149318595,149318961,1,CD74
chr5,149318595,149318961,1,CSNK1A1
chr5,149318595,149318961,1,HMGXB3
chr5,149318595,149318961,1,SLC26A2
chr5,149319494,149320025,1,CD74
chr5,149319494,149320025,1,CSNK1A1
chr5,149319494,149320025,1,HMGXB3
chr5,149319494,149320025,1,SLC26A2
chr5,149649694,149650062,1,CAMK2A
chr5,149649694,149650062,1,SLC6A7
chr5,149789263,149789759,1,CD74
chr5,149789263,149789759,1,DCTN4
chr5,149789263,149789759,1,RBM22
chr5,149794145,149794332,1,CD74
chr5,149794145,149794332,1,RBM22
chr5,149794145,149794332,1,SYNPO
chr5,149794145,149794332,1,ZNF300
chr5,150086779,150087134,1,DCTN4
chr5,150086779,150087134,1,RBM22
chr5,150142965,150143377,1,C5orf62
chr5,150142965,150143377,1,CCDC69
chr5,150142965,150143377,1,CD74
chr5,150142965,150143377,1,DCTN4
chr5,150142965,150143377,1,RBM22
chr5,150142965,150143377,1,TNIP1
chr5,150161319,150161633,1,ANXA6
chr5,150161319,150161633,1,C5orf62
chr5,150385694,150386089,1,GPX3
chr5,150385694,150386089,1,SYNPO
chr5,150396267,150396571,1,CCDC69
chr5,150396267,150396571,1,DCTN4
chr5,150396267,150396571,1,RBM22
chr5,150396267,150396571,1,SLC36A1
chr5,150396267,150396571,1,TNIP1
chr5,150401918,150402484,1,GPX3
chr5,150401918,150402484,1,TNIP1
chr5,150447679,150448189,1,C5orf62
chr5,150447679,150448189,1,CCDC69
chr5,150447679,150448189,1,DCTN4
chr5,150447679,150448189,1,RBM22
chr5,150447679,150448189,1,SLC36A1
chr5,150447679,150448189,1,TNIP1
chr5,150455023,150455538,1,CCDC69
chr5,150455023,150455538,1,DCTN4
chr5,150455023,150455538,1,RBM22
chr5,150455023,150455538,1,SLC36A1
chr5,150455023,150455538,1,TNIP1
chr5,150474739,150475397,2,C5orf62
chr5,150474739,150475397,2,CCDC69
chr5,150474739,150475397,2,DCTN4
chr5,150474739,150475397,2,RBM22
chr5,150474739,150475397,2,SLC36A1
chr5,150474739,150475397,2,TNIP1
chr5,150594261,150594451,1,ANXA6
chr5,150594261,150594451,1,CCDC69
chr5,150594261,150594451,1,TNIP1
chr5,151017311,151017607,1,FAT2
chr5,152730391,152730628,1,GRIA1
chr5,157021166,157021781,1,ADAM19
chr5,157021166,157021781,1,HAVCR2
chr5,157021166,157021781,1,NIPAL4
chr5,157026612,157027036,1,ADAM19
chr5,157026612,157027036,1,HAVCR2
chr5,157026612,157027036,1,NIPAL4
chr5,157030326,157030804,2,ADAM19
chr5,157030326,157030804,2,HAVCR2
chr5,157030326,157030804,2,NIPAL4
chr5,157040513,157041041,1,ADAM19
chr5,157040513,157041041,1,NIPAL4
chr5,158234948,158235431,3,RNF145
chr5,158325217,158325461,1,EBF1
chr5,158380752,158381154,1,EBF1
chr5,158380752,158381154,1,IL12B
chr5,158380752,158381154,1,RNF145
chr5,158394581,158395139,1,IL12B
chr5,158394581,158395139,1,RNF145
chr5,158521683,158522288,2,EBF1
chr5,158764609,158764870,1,IL12B
chr5,158764609,158764870,1,RNF145
chr5,158826036,158826401,2,IL12B
chr5,158826036,158826401,2,RNF145
chr5,158829827,158830139,2,IL12B
chr5,158839407,158839958,2,IL12B
chr5,158839407,158839958,2,RNF145
chr5,159586814,159587463,1,FABP6
chr5,159586814,159587463,1,PWWP2A
chr5,159658144,159658427,1,SLU7
chr5,159879765,159880121,1,SLU7
chr5,159886073,159886498,3,SLU7
chr5,159927852,159928388,2,PWWP2A
chr5,159927852,159928388,2,SLU7
chr5,169055988,169056168,1,SLIT3
chr5,169228345,169228779,1,DOCK2
chr5,169228345,169228779,1,LCP2
chr5,169232585,169232701,1,DOCK2
chr5,169308907,169309212,3,DOCK2
chr5,169308907,169309212,3,LCP2
chr5,169404223,169404546,1,FAM196B
chr5,169696407,169697161,2,KCNMB1
chr5,169696407,169697161,2,LCP2
chr5,169699018,169699635,1,KCNMB1
chr5,169699018,169699635,1,LCP2
chr5,169703877,169704236,1,KCNMB1
chr5,169703877,169704236,1,LCP2
chr5,169729974,169730499,2,KCNMB1
chr5,169729974,169730499,2,LCP2
chr5,169741594,169741795,1,KCNMB1
chr5,169741594,169741795,1,LCP2
chr5,169742286,169742596,1,KCNMB1
chr5,169742286,169742596,1,LCP2
chr5,169763244,169763483,1,KCNMB1
chr5,169763244,169763483,1,LCP2
chr5,169764143,169764665,1,KCNMB1
chr5,169764143,169764665,1,LCP2
chr5,169784990,169785480,1,KCNMB1
chr5,169784990,169785480,1,LCP2
chr5,169790879,169791332,1,KCNMB1
chr5,169790879,169791332,1,LCP2
chr5,171580373,171580774,1,STK10
chr5,171839597,171840252,2,DUSP1
chr5,171839597,171840252,2,STK10
chr5,171839597,171840252,2,UBTD2
chr5,171879589,171880295,1,SH3PXD2B
chr5,172127867,172128162,1,NEURL1B
chr5,172192263,172193766,2,C5orf41
chr5,172192263,172193766,2,DUSP1
chr5,172192263,172193766,2,ERGIC1
chr5,172192263,172193766,2,UBTD2
chr5,172202171,172203025,1,C5orf41
chr5,172202171,172203025,1,DUSP1
chr5,172202171,172203025,1,ERGIC1
chr5,172202171,172203025,1,UBTD2
chr5,172216221,172216413,1,C5orf41
chr5,172216221,172216413,1,DUSP1
chr5,172225425,172225974,1,C5orf41
chr5,172225425,172225974,1,DUSP1
chr5,172225425,172225974,1,ERGIC1
chr5,172232848,172233147,1,C5orf41
chr5,172232848,172233147,1,DUSP1
chr5,172313877,172314602,1,C5orf41
chr5,172313877,172314602,1,DUSP1
chr5,172328085,172328386,1,DUSP1
chr5,172329840,172330200,1,ATP6V0E1
chr5,172329840,172330200,1,C5orf41
chr5,172329840,172330200,1,DUSP1
chr5,172329840,172330200,1,ERGIC1
chr5,172370220,172370579,1,ATP6V0E1
chr5,172370220,172370579,1,ERGIC1
chr5,172443523,172443809,1,C5orf41
chr5,172443523,172443809,1,DUSP1
chr5,172761341,172761739,1,STC2
chr5,172881373,172881649,1,CPEB4
chr5,173119808,173120151,1,CPEB4
chr5,173205731,173206004,1,CPEB4
chr5,173293319,173293521,1,CPEB4
chr5,173738914,173739193,1,HMP19
chr5,175098063,175098392,1,HRH2
chr5,175302369,175302773,1,C5orf25
chr5,175302369,175302773,1,CPLX2
chr5,175302369,175302773,1,DRD1
chr5,176250127,176250448,1,EIF4E1B
chr5,176250127,176250448,1,GPRIN1
chr5,176250127,176250448,1,NSD1
chr5,176250127,176250448,1,SNCB
chr5,176250127,176250448,1,UNC5A
chr5,176330386,176330599,1,HK3
chr5,176330386,176330599,1,NSD1
chr5,176330386,176330599,1,RAB24
chr5,176330386,176330599,1,UIMC1
chr5,176421508,176421945,1,GRK6
chr5,176421508,176421945,1,HK3
chr5,176421508,176421945,1,RAB24
chr5,176421508,176421945,1,UIMC1
chr5,176422952,176423155,1,GRK6
chr5,176422952,176423155,1,HK3
chr5,176422952,176423155,1,RAB24
chr5,176422952,176423155,1,UIMC1
chr5,177542150,177542670,1,N4BP3
chr5,177761177,177761467,1,AGXT2L2
chr5,177784112,177784688,1,AGXT2L2
chr5,177792402,177793043,1,AGXT2L2
chr5,177815431,177815872,1,CLK4
chr5,178034122,178034420,1,AGXT2L2
chr5,178034122,178034420,1,CLK4
chr5,178034122,178034420,1,ZNF354B
chr5,179398044,179398477,1,HNRNPH1
chr5,179398044,179398477,1,MAML1
chr5,179398044,179398477,1,RNF130
chr5,179398044,179398477,1,RUFY1
chr5,179398044,179398477,1,SQSTM1
chr5,179453285,179453637,1,HNRNPH1
chr5,179453285,179453637,1,MAML1
chr5,179453285,179453637,1,RNF130
chr5,179453285,179453637,1,RUFY1
chr5,179453285,179453637,1,SQSTM1
chr5,179476258,179476557,1,LTC4S
chr5,179476258,179476557,1,MAML1
chr5,179604412,179604725,1,RASGEF1C
chr5,180611137,180611357,1,MGAT1
chr6,297557,297773,1,DUSP22
chr6,298712,298948,1,DUSP22
chr6,298712,298948,1,IRF4
chr6,317745,318083,1,DUSP22
chr6,317745,318083,1,IRF4
chr6,319799,320052,2,DUSP22
chr6,319799,320052,2,IRF4
chr6,330181,330320,1,DUSP22
chr6,393896,394326,1,DUSP22
chr6,393896,394326,1,EXOC2
chr6,393896,394326,1,IRF4
chr6,422827,423098,1,DUSP22
chr6,422827,423098,1,IRF4
chr6,466739,466879,1,HUS1B
chr6,1055850,1056126,1,FOXQ1
chr6,2543068,2543554,1,SERPINB1
chr6,2800199,2800731,1,SERPINB1
chr6,2800199,2800731,1,SERPINB9
chr6,2818084,2818421,1,SERPINB9
chr6,2818912,2819151,1,SERPINB1
chr6,2872631,2873198,1,NQO2
chr6,2872631,2873198,1,RIPK1
chr6,2872631,2873198,1,SERPINB1
chr6,2872631,2873198,1,SERPINB9
chr6,2932472,2932683,1,RIPK1
chr6,2932472,2932683,1,SERPINB1
chr6,2932472,2932683,1,SERPINB9
chr6,2952080,2952258,1,NQO2
chr6,2952080,2952258,1,RIPK1
chr6,2952080,2952258,1,SERPINB1
chr6,2952080,2952258,1,SERPINB9
chr6,2980500,2980669,1,RIPK1
chr6,2980500,2980669,1,SERPINB1
chr6,2980500,2980669,1,SERPINB9
chr6,2982794,2982947,1,RIPK1
chr6,2982794,2982947,1,SERPINB1
chr6,2982794,2982947,1,SERPINB9
chr6,3209395,3209963,1,SERPINB9
chr6,3389811,3390490,1,C6orf145
chr6,3389811,3390490,1,SERPINB6
chr6,3389811,3390490,1,SLC22A23
chr6,4362615,4362967,1,CDYL
chr6,4603647,4603982,1,CDYL
chr6,4778036,4778769,1,CDYL
chr6,5991749,5992069,1,NRN1
chr6,5997075,5997523,2,NRN1
chr6,6005714,6006036,1,NRN1
chr6,6151506,6151793,1,F13A1
chr6,6164416,6164764,1,F13A1
chr6,6407628,6407920,1,LY86
chr6,6723657,6723882,2,LY86
chr6,6723657,6723882,2,RREB1
chr6,6885637,6886125,1,LY86
chr6,6885637,6886125,1,RREB1
chr6,7112981,7113125,1,CAGE1
chr6,7112981,7113125,1,RIOK1
chr6,7112981,7113125,1,RREB1
chr6,7137966,7138068,1,CAGE1
chr6,7137966,7138068,1,RIOK1
chr6,7137966,7138068,1,RREB1
chr6,7731119,7731407,1,BMP6
chr6,7731119,7731407,1,TXNDC5
chr6,10316491,10316897,1,TFAP2A
chr6,10771427,10771996,2,ELOVL2
chr6,10771427,10771996,2,MAK
chr6,11212824,11213214,1,NEDD9
chr6,11212824,11213214,1,TMEM170B
chr6,11217429,11217753,1,MAK
chr6,11217429,11217753,1,NEDD9
chr6,11259827,11260072,1,MAK
chr6,11259827,11260072,1,NEDD9
chr6,11259827,11260072,1,TMEM170B
chr6,11294359,11294703,1,MAK
chr6,11294359,11294703,1,NEDD9
chr6,11294359,11294703,1,TMEM170B
chr6,11318376,11319012,1,LOC221710
chr6,11318376,11319012,1,MAK
chr6,11318376,11319012,1,NEDD9
chr6,11318376,11319012,1,TMEM170B
chr6,11350374,11351151,1,NEDD9
chr6,11350374,11351151,1,TMEM170B
chr6,11405070,11405367,2,NEDD9
chr6,11405070,11405367,2,TMEM170B
chr6,11439294,11439659,1,ERVFRD-1
chr6,11439294,11439659,1,NEDD9
chr6,11439294,11439659,1,TMEM170B
chr6,11732067,11732789,1,HIVEP1
chr6,11732067,11732789,1,NEDD9
chr6,11732067,11732789,1,TMEM170B
chr6,11744984,11745467,1,HIVEP1
chr6,11744984,11745467,1,TMEM170B
chr6,11975838,11976169,2,HIVEP1
chr6,11975838,11976169,2,TMEM170B
chr6,12049856,12050263,1,EDN1
chr6,12049856,12050263,1,HIVEP1
chr6,12209013,12209223,1,EDN1
chr6,12209013,12209223,1,HIVEP1
chr6,12265023,12265287,1,EDN1
chr6,12265023,12265287,1,HIVEP1
chr6,12275390,12275636,1,EDN1
chr6,12275390,12275636,1,HIVEP1
chr6,12592849,12593177,2,EDN1
chr6,12602137,12602410,1,EDN1
chr6,13462093,13462464,1,GFOD1
chr6,13462093,13462464,1,TBC1D7
chr6,14075513,14075713,1,CD83
chr6,14075513,14075713,1,RANBP9
chr6,14079832,14080001,1,CD83
chr6,14091718,14091954,1,CD83
chr6,14094295,14094789,1,CD83
chr6,14108622,14109690,2,CD83
chr6,14211875,14212265,2,CD83
chr6,14272446,14272765,1,CD83
chr6,14273453,14273611,1,CD83
chr6,14277047,14277501,1,CD83
chr6,14397488,14397752,2,RNF182
chr6,14758684,14758801,1,JARID2
chr6,14777704,14777964,2,JARID2
chr6,14865991,14866350,1,JARID2
chr6,14875420,14876058,2,JARID2
chr6,14884214,14884345,1,JARID2
chr6,14911397,14911613,2,JARID2
chr6,15061765,15062156,1,JARID2
chr6,15535179,15535578,1,JARID2
chr6,15589107,15589675,1,DTNBP1
chr6,15589107,15589675,1,JARID2
chr6,15902018,15902163,1,MYLIP
chr6,16215873,16216103,1,MYLIP
chr6,16488193,16488587,1,MYLIP
chr6,16636472,16636800,1,ATXN1
chr6,16684094,16684384,2,ATXN1
chr6,16684658,16685097,1,ATXN1
chr6,16699529,16700051,1,ATXN1
chr6,16712557,16713382,1,ATXN1
