chromosome,start,end,enhancer,count,length,s_entropy
chr7,100743461,100743946,chr7:100743461-100743946,1,486,9.453984536462608
chr7,100772917,100773243,chr7:100772917-100773243,1,327,9.505147438896552
chr7,101361034,101362207,chr7:101361034-101362207,1,1174,10.811475636712599
chr7,101705228,101705677,chr7:101705228-101705677,1,450,9.579074110841447
chr7,101929501,101929660,chr7:101929501-101929660,2,160,7.535464678304757
chr7,101967480,101967865,chr7:101967480-101967865,1,386,9.4144695209199991
chr7,102555127,102555592,chr7:102555127-102555592,1,466,9.552408410427885
chr7,104584670,104585063,chr7:104584670-104585063,1,394,9.391781445706991
chr7,104612836,104613032,chr7:104612836-104613032,1,197,8.609483546951786
chr7,105223133,105223294,chr7:105223133-105223294,1,162,7.626803555710548
chr7,105857491,105857771,chr7:105857491-105857771,1,281,8.907298457534981
chr7,105998601,105999042,chr7:105998601-105999042,1,442,9.96449140228612
chr7,106005704,106006316,chr7:106005704-106006316,1,613,10.421969284666655
chr7,106089773,106090176,chr7:106089773-106090176,1,404,9.704034949781645
chr7,106280912,106281173,chr7:106280912-106281173,1,262,9.154185041993614
chr7,106706392,106706759,chr7:106706392-106706759,1,368,9.37226425698151
chr7,108043445,108043540,chr7:108043445-108043540,1,96,7.9667965771875755
chr7,108056534,108056914,chr7:108056534-108056914,2,381,9.380706699851716
chr7,110778024,110778148,chr7:110778024-110778148,2,125,7.830142373515231
chr7,111172015,111172332,chr7:111172015-111172332,1,318,9.504616638933749
chr7,111594540,111594797,chr7:111594540-111594797,1,258,8.585891780093247
chr7,111641194,111641556,chr7:111641194-111641556,2,363,9.288635132744105
chr7,112599414,112599621,chr7:112599414-112599621,1,208,9.04308034737991
chr7,114018736,114018896,chr7:114018736-114018896,1,161,8.592713313493936
chr7,114570083,114570518,chr7:114570083-114570518,1,436,9.845579733819886
chr7,114571864,114572137,chr7:114571864-114572137,1,274,8.740270083430737
chr7,114677768,114677789,chr7:114677768-114677789,1,22,3.9807047664333814
chr7,115665353,115665797,chr7:115665353-115665797,1,445,10.144391477763502
chr7,115673185,115673535,chr7:115673185-115673535,1,351,9.67254899137359
chr7,115957232,115957778,chr7:115957232-115957778,3,547,10.029075150330694
chr7,116356493,116356879,chr7:116356493-116356879,1,387,8.8967846145892
chr7,116699859,116700243,chr7:116699859-116700243,1,385,9.500595978814989
chr7,116891724,116892257,chr7:116891724-116892257,1,534,9.93186533808733
chr7,117371474,117371913,chr7:117371474-117371913,1,440,9.68967759261566
chr7,118520575,118520914,chr7:118520575-118520914,1,340,9.380229411160718
chr7,119283625,119284006,chr7:119283625-119284006,1,382,9.498600631045967
chr7,120938122,120938485,chr7:120938122-120938485,1,364,9.74342531227817
chr7,127259770,127260165,chr7:127259770-127260165,1,396,9.178139615148805
chr7,127807416,127807928,chr7:127807416-127807928,3,513,9.199048403894711
chr7,127817401,127817786,chr7:127817401-127817786,1,386,9.079472359141251
chr7,127876972,127877440,chr7:127876972-127877440,1,469,10.134249621949712
chr7,128473236,128473666,chr7:128473236-128473666,1,431,9.79166925681586
chr7,128552783,128552840,chr7:128552783-128552840,1,58,6.827473252205347
chr7,128574660,128575408,chr7:128574660-128575408,1,749,10.478928712873776
chr7,128762617,128763071,chr7:128762617-128763071,1,455,10.145710083812483
chr7,129176186,129176414,chr7:129176186-129176414,1,229,8.237562553560663
chr7,129540244,129540548,chr7:129540244-129540548,1,305,9.265809115201334
chr7,130530611,130530821,chr7:130530611-130530821,1,211,8.224002502548073
chr7,130583676,130584341,chr7:130583676-130584341,1,666,10.097140562023911
chr7,130601178,130601963,chr7:130601178-130601963,1,786,10.467745015297867
chr7,130602337,130602820,chr7:130602337-130602820,1,484,9.96646506201993
chr7,130735932,130736596,chr7:130735932-130736596,1,665,10.503878699005028
chr7,130873403,130873921,chr7:130873403-130873921,1,519,10.026741326680835
chr7,131289586,131289917,chr7:131289586-131289917,1,332,9.555427974189985
chr7,133769640,133769950,chr7:133769640-133769950,2,311,9.360947266536794
chr7,134247089,134247493,chr7:134247089-134247493,1,405,9.20354529106774
chr7,134427779,134428168,chr7:134427779-134428168,1,390,9.790170481767605
chr7,134498976,134499173,chr7:134498976-134499173,1,198,8.765315806135048
chr7,134521262,134521714,chr7:134521262-134521714,1,453,9.639103008001879
chr7,134540961,134541304,chr7:134540961-134541304,1,344,9.358019402448889
chr7,134836004,134836265,chr7:134836004-134836265,1,262,9.113380717106333
chr7,137227927,137228294,chr7:137227927-137228294,1,368,9.838403416686882
chr7,137505466,137505823,chr7:137505466-137505823,1,358,9.49149765677203
chr7,137659854,137660135,chr7:137659854-137660135,1,282,9.3169746880209
chr7,137671053,137671416,chr7:137671053-137671416,1,364,9.449910261638726
chr7,138123858,138124244,chr7:138123858-138124244,2,387,9.551277146598897
chr7,138588804,138589334,chr7:138588804-138589334,1,531,9.686411336871881
chr7,139366770,139367125,chr7:139366770-139367125,1,356,9.535486417572157
chr7,140017476,140017711,chr7:140017476-140017711,1,236,8.728840720761573
chr7,140880261,140880624,chr7:140880261-140880624,1,364,9.785306871312871
chr7,141285767,141286195,chr7:141285767-141286195,1,429,9.686440122334357
chr7,141371952,141372250,chr7:141371952-141372250,1,299,9.591950080289463
chr7,141591231,141591445,chr7:141591231-141591445,1,215,8.682472816164863
chr7,141652372,141652537,chr7:141652372-141652537,1,166,8.4459793733392
chr7,141679454,141679850,chr7:141679454-141679850,1,397,9.755603766047493
chr7,142191082,142191483,chr7:142191082-142191483,1,402,9.708408991918295
chr7,142512822,142513372,chr7:142512822-142513372,1,551,9.982428301876256
chr7,142519257,142519562,chr7:142519257-142519562,1,306,9.390729574532806
chr7,142903719,142904064,chr7:142903719-142904064,1,346,9.788692226837986
chr7,143072489,143072836,chr7:143072489-143072836,1,348,9.806108049247026
chr7,145847092,145847701,chr7:145847092-145847701,1,610,10.506801478698327
chr7,145932628,145933064,chr7:145932628-145933064,1,437,9.64280401816706
chr7,145974420,145974737,chr7:145974420-145974737,1,318,9.330046551099121
chr7,146189423,146189726,chr7:146189423-146189726,1,304,9.202151102707147
chr7,146343004,146343369,chr7:146343004-146343369,1,366,9.6477546685114
chr7,146573041,146573429,chr7:146573041-146573429,1,389,9.656152861187527
chr7,148027495,148027904,chr7:148027495-148027904,2,410,7.551121993750798
chr7,149112304,149112563,chr7:149112304-149112563,1,260,8.127772313221602
chr7,150178104,150178888,chr7:150178104-150178888,1,785,10.700871130484716
chr7,150362264,150362507,chr7:150362264-150362507,1,244,8.593976938896708
chr7,150952931,150953287,chr7:150952931-150953287,1,357,9.143186044729985
chr7,151182414,151182755,chr7:151182414-151182755,1,342,9.457967296567178
chr7,151453235,151453789,chr7:151453235-151453789,1,555,9.651913157354137
chr7,151547797,151548597,chr7:151547797-151548597,1,801,10.213352539645546
chr7,152406869,152407001,chr7:152406869-152407001,1,133,8.393359340298527
chr7,153036739,153036946,chr7:153036739-153036946,1,208,8.793322775383686
chr7,153876218,153876403,chr7:153876218-153876403,1,186,8.88893920941375
chr7,153946886,153947279,chr7:153946886-153947279,2,394,9.491910189500986
chr7,155019709,155020044,chr7:155019709-155020044,1,336,9.020656094849656
chr7,155074428,155074660,chr7:155074428-155074660,1,233,8.526188734849653
chr7,156111013,156111412,chr7:156111013-156111412,1,400,9.040540145573795
chr7,156407407,156407702,chr7:156407407-156407702,1,296,8.661787344952263
chr7,156444597,156444947,chr7:156444597-156444947,1,351,9.166632019098637
chr7,156735476,156735625,chr7:156735476-156735625,1,150,7.511796309792208
chr7,157484684,157485043,chr7:157484684-157485043,1,360,8.777439678653522
chr7,157629246,157629505,chr7:157629246-157629505,1,260,9.032203335575185
chr7,157924006,157924393,chr7:157924006-157924393,1,388,8.247132599529854
chr7,157956905,157957265,chr7:157956905-157957265,3,361,7.598097035438168
chr7,158225517,158225999,chr7:158225517-158225999,1,483,9.609353025054746
chr7,158656529,158657066,chr7:158656529-158657066,2,538,8.750450105910321
chr8,603336,603665,chr8:603336-603665,1,330,8.92768053771142
chr8,981095,981315,chr8:981095-981315,1,221,8.36021968913285
chr8,1011862,1012449,chr8:1011862-1012449,1,588,9.727901331283245
chr8,1424538,1424595,chr8:1424538-1424595,1,58,6.22796479599207
chr8,1693574,1694042,chr8:1693574-1694042,1,469,9.357729904138232
chr8,1702764,1703414,chr8:1702764-1703414,2,651,10.16996901062949
chr8,1845111,1845463,chr8:1845111-1845463,1,353,8.829836356096422
chr8,1908202,1908376,chr8:1908202-1908376,1,175,8.108282066525632
chr8,2740285,2740400,chr8:2740285-2740400,1,116,7.876750523749876
chr8,2753417,2753791,chr8:2753417-2753791,1,375,9.537278739597408
chr8,3004715,3004983,chr8:3004715-3004983,1,269,8.89062005505322
chr8,4404115,4404448,chr8:4404115-4404448,1,334,9.296795592114545
chr8,4848752,4849116,chr8:4848752-4849116,2,365,8.726605457906208
chr8,6119351,6119643,chr8:6119351-6119643,1,293,9.012678545775922
chr8,6355054,6355407,chr8:6355054-6355407,1,354,9.50744619408045
chr8,6635287,6635646,chr8:6635287-6635646,1,360,9.35350623658854
chr8,6725876,6726138,chr8:6725876-6726138,1,263,9.08257717711463
chr8,6726672,6726933,chr8:6726672-6726933,1,262,8.926833068110222
chr8,8267771,8268089,chr8:8267771-8268089,1,319,9.521848524114278
chr8,8637281,8637697,chr8:8637281-8637697,1,417,9.709777309524377
chr8,8746516,8746997,chr8:8746516-8746997,1,482,9.686896988728622
chr8,8932382,8932915,chr8:8932382-8932915,1,534,9.79072913258127
chr8,9764585,9764997,chr8:9764585-9764997,1,413,9.070222797148574
chr8,9773735,9774211,chr8:9773735-9774211,1,477,9.761900462225766
chr8,9774400,9774769,chr8:9774400-9774769,1,370,9.718056843037056
chr8,9802785,9802984,chr8:9802785-9802984,1,200,8.587633581500626
chr8,10117948,10118255,chr8:10117948-10118255,1,308,8.736878413321369
chr8,10192260,10192787,chr8:10192260-10192787,1,528,9.281247832276893
chr8,11032163,11032532,chr8:11032163-11032532,1,370,9.41449583450906
chr8,11314255,11315026,chr8:11314255-11315026,1,772,9.72307429747421
chr8,11748703,11748892,chr8:11748703-11748892,1,190,7.984978835535614
chr8,11754568,11755261,chr8:11754568-11755261,1,694,10.204018118818755
chr8,12615395,12615750,chr8:12615395-12615750,1,356,9.270187829563866
chr8,12894442,12894833,chr8:12894442-12894833,1,392,9.55997994743843
chr8,13175354,13175726,chr8:13175354-13175726,1,373,9.863652177128946
chr8,13294976,13295349,chr8:13294976-13295349,1,374,9.647723516023863
chr8,14364008,14364203,chr8:14364008-14364203,1,196,8.963160790961476
chr8,15068491,15068795,chr8:15068491-15068795,1,305,9.26432507110735
chr8,16180098,16180302,chr8:16180098-16180302,1,205,9.012449766190262
chr8,16219402,16219917,chr8:16219402-16219917,1,516,10.093010858119959
chr8,16280941,16281214,chr8:16280941-16281214,1,274,8.91345354798485
chr8,16489924,16490119,chr8:16489924-16490119,1,196,8.54179362059083
chr8,17769259,17769486,chr8:17769259-17769486,1,228,8.462890958940617
chr8,18991999,18992391,chr8:18991999-18992391,1,393,9.384807126549015
chr8,19028579,19029034,chr8:19028579-19029034,2,456,9.638389633265184
chr8,19314574,19314741,chr8:19314574-19314741,1,168,8.39065801362693
chr8,19368663,19368998,chr8:19368663-19368998,1,336,9.348513963360473
chr8,19414490,19414802,chr8:19414490-19414802,1,313,9.509548104782686
chr8,19982799,19983157,chr8:19982799-19983157,1,359,9.454405471703907
chr8,21695950,21696343,chr8:21695950-21696343,1,394,9.308333765384566
chr8,22301187,22301546,chr8:22301187-22301546,1,360,9.472990331103546
chr8,22551843,22553123,chr8:22551843-22553123,1,1281,10.576031276735478
chr8,23202733,23203217,chr8:23202733-23203217,1,485,9.857234147993228
chr8,23308133,23308499,chr8:23308133-23308499,1,367,9.390849816461786
chr8,23353842,23353942,chr8:23353842-23353942,1,101,8.009754564453644
chr8,23396383,23397127,chr8:23396383-23397127,2,745,10.30395573953985
chr8,23405243,23405645,chr8:23405243-23405645,1,403,9.432706053610172
chr8,23844518,23844653,chr8:23844518-23844653,1,136,8.448479490621349
chr8,24129273,24129865,chr8:24129273-24129865,1,593,10.02506300594793
chr8,24382339,24382466,chr8:24382339-24382466,1,128,7.624490971633005
chr8,24799462,24799718,chr8:24799462-24799718,1,257,8.5989704474961
chr8,25738059,25738407,chr8:25738059-25738407,1,349,9.5323547916952
chr8,25867113,25867338,chr8:25867113-25867338,1,226,8.365082663337784
chr8,27076185,27076260,chr8:27076185-27076260,1,76,7.0930858957711225
chr8,27198229,27198437,chr8:27198229-27198437,1,209,8.712995134903574
chr8,27266368,27266855,chr8:27266368-27266855,1,488,9.879688512362488
chr8,27387404,27387600,chr8:27387404-27387600,2,197,8.91064767139065
chr8,28352811,28353080,chr8:28352811-28353080,1,270,8.948162631817048
chr8,29412862,29413263,chr8:29412862-29413263,2,402,9.428668987149678
chr8,29511970,29512365,chr8:29511970-29512365,1,396,9.158766168400904
chr8,29946002,29946367,chr8:29946002-29946367,1,366,9.138871064308166
chr8,30892240,30892587,chr8:30892240-30892587,1,348,9.39288221070293
chr8,31861794,31862187,chr8:31861794-31862187,1,394,9.823290332561086
chr8,32642880,32643214,chr8:32642880-32643214,1,335,9.691708946401503
chr8,33291442,33291793,chr8:33291442-33291793,1,352,9.239554543160452
chr8,37448492,37448795,chr8:37448492-37448795,1,304,9.301076938290755
chr8,37740422,37740703,chr8:37740422-37740703,1,282,8.974428129931718
chr8,38219963,38220671,chr8:38219963-38220671,1,709,10.255491465812199
chr8,38422408,38422610,chr8:38422408-38422610,1,203,8.234610393044836
chr8,38531693,38532032,chr8:38531693-38532032,1,340,9.305774217888612
chr8,38770998,38771507,chr8:38770998-38771507,1,510,9.738585806958575
chr8,39767656,39767843,chr8:39767656-39767843,1,188,8.691252740981664
chr8,39956643,39956887,chr8:39956643-39956887,1,245,9.083204468272182
chr8,40207660,40208018,chr8:40207660-40208018,1,359,9.83029816344937
chr8,41674575,41674631,chr8:41674575-41674631,1,57,7.155584610525945
chr8,43092918,43093442,chr8:43092918-43093442,1,525,8.68600162079517
chr8,43093596,43094096,chr8:43093596-43094096,8,501,9.40040137451792
chr8,48341345,48341518,chr8:48341345-48341518,1,174,8.512541851550877
chr8,48853752,48854057,chr8:48853752-48854057,1,306,9.449243510846534
chr8,48910578,48910837,chr8:48910578-48910837,2,260,8.588150516574666
chr8,49194120,49194641,chr8:49194120-49194641,1,522,10.144082320145307
chr8,49321087,49321473,chr8:49321087-49321473,1,387,9.445640238842005
chr8,49426952,49427328,chr8:49426952-49427328,1,377,8.84606055279148
chr8,49430601,49430974,chr8:49430601-49430974,2,374,9.315002953099327
chr8,49495721,49496077,chr8:49495721-49496077,1,357,9.19085136740409
chr8,49529507,49529870,chr8:49529507-49529870,1,364,9.403666192874216
chr8,50968903,50969278,chr8:50968903-50969278,1,376,9.59851720567197
chr8,51205967,51206250,chr8:51205967-51206250,2,284,8.884057019145787
chr8,52342191,52342269,chr8:52342191-52342269,1,79,6.886198821083452
chr8,54884977,54885679,chr8:54884977-54885679,1,703,10.552591031232364
chr8,55065365,55066496,chr8:55065365-55066496,1,1132,11.20929300122252
chr8,55914655,55915024,chr8:55914655-55915024,1,370,9.686081857393953
chr8,56354040,56354307,chr8:56354040-56354307,1,268,9.282270899743262
chr8,56798106,56798776,chr8:56798106-56798776,1,671,10.132548801733824
chr8,56885324,56886256,chr8:56885324-56886256,1,933,10.875125994088618
chr8,56887750,56888682,chr8:56887750-56888682,1,933,11.05749729255104
chr8,57360424,57360919,chr8:57360424-57360919,1,496,9.339936024357026
chr8,57389900,57390701,chr8:57389900-57390701,1,802,10.37640908594832
chr8,58122731,58123025,chr8:58122731-58123025,1,295,8.60819656981013
chr8,58360177,58360428,chr8:58360177-58360428,1,252,8.644319854297226
chr8,58774570,58774942,chr8:58774570-58774942,2,373,9.645596619624788
chr8,59130652,59130921,chr8:59130652-59130921,1,270,9.214875039903639
chr8,59305294,59305632,chr8:59305294-59305632,1,339,9.032305428295526
chr8,59971267,59971652,chr8:59971267-59971652,1,386,9.875490635274485
chr8,61819241,61819611,chr8:61819241-61819611,1,371,9.629672743166253
chr8,61838991,61839469,chr8:61838991-61839469,1,479,9.751592664815162
chr8,61841765,61842074,chr8:61841765-61842074,1,310,9.086923622848767
chr8,62624516,62625412,chr8:62624516-62625412,1,897,10.516255886706869
chr8,62631895,62632623,chr8:62631895-62632623,1,729,10.579899019410762
chr8,63576156,63576334,chr8:63576156-63576334,1,179,8.689091562474431
chr8,65776373,65776621,chr8:65776373-65776621,1,249,8.97660771091339
chr8,66652181,66652518,chr8:66652181-66652518,1,338,9.365865797543133
chr8,66862327,66863132,chr8:66862327-66863132,1,806,10.60003231452834
chr8,67035997,67036639,chr8:67035997-67036639,1,643,10.153325962201817
chr8,67042054,67042413,chr8:67042054-67042413,1,360,9.512275263112361
chr8,67045701,67045983,chr8:67045701-67045983,1,283,8.968600836873705
chr8,67424340,67424761,chr8:67424340-67424761,1,422,9.646947152203483
chr8,67445791,67446197,chr8:67445791-67446197,2,407,9.35611835391652
chr8,68105132,68105308,chr8:68105132-68105308,1,177,8.460969168831308
chr8,68514956,68515098,chr8:68514956-68515098,1,143,7.815984702236327
chr8,69833238,69833706,chr8:69833238-69833706,1,469,10.225805097374561
chr8,69879881,69880245,chr8:69879881-69880245,1,365,9.474726226775049
chr8,71522610,71523035,chr8:71522610-71523035,1,426,9.875223809338804
chr8,72187885,72188197,chr8:72187885-72188197,1,313,9.630544905765035
chr8,72741414,72742172,chr8:72741414-72742172,1,759,10.683561424803665
chr8,72743502,72744020,chr8:72743502-72744020,1,519,10.12067692295238
chr8,72745133,72745517,chr8:72745133-72745517,1,385,9.559564052621186
chr8,72752786,72752941,chr8:72752786-72752941,1,156,8.151569778553393
chr8,73733862,73734193,chr8:73733862-73734193,1,332,9.307148049788522
chr8,74926613,74926741,chr8:74926613-74926741,2,129,8.149422599590556
chr8,75574618,75574942,chr8:75574618-75574942,1,325,9.333914230449055
chr8,76442700,76442993,chr8:76442700-76442993,1,294,9.53989389806601
chr8,77469082,77469378,chr8:77469082-77469378,1,297,9.239301851460292
chr8,80700599,80700746,chr8:80700599-80700746,1,148,8.556749660773416
chr8,81263563,81263790,chr8:81263563-81263790,1,228,8.991223323855877
chr8,81831009,81831253,chr8:81831009-81831253,1,245,8.566220958835876
chr8,81938706,81938999,chr8:81938706-81938999,1,294,8.914898192633515
chr8,81962809,81963138,chr8:81962809-81963138,1,330,9.389377513018209
chr8,82061220,82061392,chr8:82061220-82061392,1,173,8.565638022057582
chr8,86168048,86168180,chr8:86168048-86168180,2,133,8.430634789050776
chr8,89126455,89126855,chr8:89126455-89126855,2,401,9.550591605419507
chr8,89132899,89133146,chr8:89132899-89133146,1,248,9.292604466220125
chr8,89352633,89352940,chr8:89352633-89352940,1,308,9.607024094942291
chr8,90849173,90849652,chr8:90849173-90849652,1,480,9.88492460690028
chr8,90856547,90856998,chr8:90856547-90856998,1,452,9.966054795210459
chr8,90901747,90901955,chr8:90901747-90901955,1,209,9.044018483226854
chr8,94657974,94658276,chr8:94657974-94658276,1,303,8.880283785821973
chr8,97177762,97178066,chr8:97177762-97178066,1,305,9.023620175284918
chr8,97669610,97669970,chr8:97669610-97669970,1,361,9.428937504837972
chr8,97870778,97871083,chr8:97870778-97871083,1,306,9.199146333897087
chr8,97921371,97921579,chr8:97921371-97921579,1,209,8.640542012753071
chr8,98001253,98001769,chr8:98001253-98001769,1,517,9.895339465011263
chr8,101484105,101484411,chr8:101484105-101484411,1,307,9.02483280117512
chr8,101506755,101507113,chr8:101506755-101507113,1,359,8.859953294346184
chr8,101514609,101515240,chr8:101514609-101515240,1,632,10.300782701997905
chr8,101880714,101880933,chr8:101880714-101880933,1,220,9.12998257891875
chr8,101913945,101914105,chr8:101913945-101914105,1,161,8.518763772562197
chr8,102120764,102121998,chr8:102120764-102121998,1,1235,10.84238002702947
chr8,102513804,102514123,chr8:102513804-102514123,2,320,9.242337221680165
chr8,103118991,103119275,chr8:103118991-103119275,1,285,9.406461231544146
chr8,103134704,103135007,chr8:103134704-103135007,1,304,9.214145863585593
chr8,103141791,103142123,chr8:103141791-103142123,1,333,9.378762982844659
chr8,103549503,103549899,chr8:103549503-103549899,1,397,9.544056512230775
chr8,103580180,103580591,chr8:103580180-103580591,1,412,9.422243163841655
chr8,103741796,103742226,chr8:103741796-103742226,1,431,9.483881045902653
chr8,103757592,103757997,chr8:103757592-103757997,1,406,9.292113702866368
chr8,104357065,104357412,chr8:104357065-104357412,1,348,9.788863618225662
chr8,105655226,105655568,chr8:105655226-105655568,3,343,9.543435275774442
chr8,105681286,105681769,chr8:105681286-105681769,1,484,10.149788154461277
chr8,105716523,105716766,chr8:105716523-105716766,1,244,8.94718459894893
chr8,107770186,107770567,chr8:107770186-107770567,1,382,9.545040621621247
chr8,108317294,108317670,chr8:108317294-108317670,1,377,9.54861932433218
chr8,108336572,108336625,chr8:108336572-108336625,1,54,7.09056668961972
chr8,108518171,108518318,chr8:108518171-108518318,1,148,7.924915952518513
chr8,108969667,108970068,chr8:108969667-108970068,1,402,9.53137645724446
chr8,110564309,110564669,chr8:110564309-110564669,1,361,9.81704070647857
chr8,111848565,111848912,chr8:111848565-111848912,1,348,9.762547392569614
chr8,111930854,111931258,chr8:111930854-111931258,1,405,9.694566472935485
chr8,112770550,112770907,chr8:112770550-112770907,1,358,9.249484865625497
chr8,114445563,114445724,chr8:114445563-114445724,1,162,7.637948532161197
chr8,116068457,116069128,chr8:116068457-116069128,1,672,10.734230883041048
chr8,116439816,116440252,chr8:116439816-116440252,1,437,9.696135992111158
chr8,116441706,116441935,chr8:116441706-116441935,1,230,8.59607098478747
chr8,116695168,116695449,chr8:116695168-116695449,1,282,9.128839017423166
chr8,116756032,116756330,chr8:116756032-116756330,1,299,9.298671360291085
chr8,117070380,117070761,chr8:117070380-117070761,1,382,9.659341659247051
chr8,117484091,117484236,chr8:117484091-117484236,1,146,7.953503596667391
chr8,119518110,119518355,chr8:119518110-119518355,1,246,9.156828749334357
chr8,120063756,120064086,chr8:120063756-120064086,1,331,9.003348440479785
chr8,121718841,121719032,chr8:121718841-121719032,1,192,8.618696297988285
chr8,121798029,121798317,chr8:121798029-121798317,2,289,9.008935440430141
chr8,122347057,122347434,chr8:122347057-122347434,1,378,9.903724494214892
chr8,123117461,123117740,chr8:123117461-123117740,2,280,9.341938148634314
chr8,125273978,125274355,chr8:125273978-125274355,1,378,9.638486907270343
chr8,125279345,125279667,chr8:125279345-125279667,1,323,9.401659394786979
chr8,125302460,125302812,chr8:125302460-125302812,1,353,9.56188346583231
chr8,125304968,125305098,chr8:125304968-125305098,1,131,8.408377940624948
chr8,125367728,125368050,chr8:125367728-125368050,1,323,9.673825749862194
chr8,125638890,125639286,chr8:125638890-125639286,1,397,9.32074936161596
chr8,125642565,125642695,chr8:125642565-125642695,1,131,8.230488854154535
chr8,125774132,125774476,chr8:125774132-125774476,1,345,9.19905736141093
chr8,125803073,125803284,chr8:125803073-125803284,1,212,8.859926397069001
chr8,126037665,126038021,chr8:126037665-126038021,3,357,9.172633785779732
chr8,126525260,126525748,chr8:126525260-126525748,1,489,9.479150232722622
chr8,126959086,126959931,chr8:126959086-126959931,1,846,10.880023456455879
chr8,126961175,126961554,chr8:126961175-126961554,1,380,9.744749389058283
chr8,127124018,127124391,chr8:127124018-127124391,1,374,9.592706483987717
chr8,127447013,127447387,chr8:127447013-127447387,1,375,9.828004705409953
chr8,127908732,127908971,chr8:127908732-127908971,1,240,9.014952510683834
chr8,127938432,127938773,chr8:127938432-127938773,1,342,9.376117948881014
chr8,128227053,128227754,chr8:128227053-128227754,1,702,10.648498704848517
chr8,128259400,128259918,chr8:128259400-128259918,1,519,10.231959379121701
chr8,128276351,128276739,chr8:128276351-128276739,1,389,9.750995459699132
chr8,128282226,128282505,chr8:128282226-128282505,1,280,9.334691493571787
chr8,128519696,128520090,chr8:128519696-128520090,1,395,9.460017697438067
chr8,128608525,128608821,chr8:128608525-128608821,1,297,9.333311952854599
chr8,128658139,128658542,chr8:128658139-128658542,1,404,9.564053346260865
chr8,128684085,128684435,chr8:128684085-128684435,1,351,9.436636974365568
chr8,128883085,128883449,chr8:128883085-128883449,1,365,9.358488725031735
chr8,129195465,129196052,chr8:129195465-129196052,1,588,10.39581036253943
chr8,129196843,129197355,chr8:129196843-129197355,1,513,10.087002145552715
chr8,129339245,129339624,chr8:129339245-129339624,1,380,9.61667701150102
chr8,129436806,129436985,chr8:129436806-129436985,1,180,8.651522038926835
chr8,129609920,129610230,chr8:129609920-129610230,1,311,9.073623687712008
chr8,129952997,129953281,chr8:129952997-129953281,1,285,8.753551260615207
chr8,130279904,130280064,chr8:130279904-130280064,1,161,7.872655305187004
chr8,130284402,130285105,chr8:130284402-130285105,1,704,10.500070684142328
chr8,130315048,130315337,chr8:130315048-130315337,1,290,9.31673168691279
chr8,130323839,130324175,chr8:130323839-130324175,2,337,9.745016234877518
chr8,130397226,130397477,chr8:130397226-130397477,1,252,9.060434682602807
chr8,130430686,130431090,chr8:130430686-130431090,1,405,10.005705318854803
chr8,130490796,130491097,chr8:130490796-130491097,1,302,9.335695266368091
chr8,130549847,130550267,chr8:130549847-130550267,1,421,9.883014745317078
chr8,130566808,130567296,chr8:130566808-130567296,2,489,9.926462361806792
chr8,130573431,130573829,chr8:130573431-130573829,1,399,9.56443183752978
chr8,130577240,130577439,chr8:130577240-130577439,2,200,8.81693578744759
chr8,130577839,130578110,chr8:130577839-130578110,1,272,9.121296589360812
chr8,130594185,130594451,chr8:130594185-130594451,2,267,8.981763017401166
chr8,130605679,130605945,chr8:130605679-130605945,1,267,8.798383292781413
chr8,130639363,130639590,chr8:130639363-130639590,1,228,8.778538585081277
chr8,130640898,130641202,chr8:130640898-130641202,1,305,8.710493998028989
chr8,130897837,130898360,chr8:130897837-130898360,1,524,10.280081061926701
chr8,131519599,131519928,chr8:131519599-131519928,1,330,8.61085568369133
chr8,132037966,132038112,chr8:132037966-132038112,1,147,8.319518320969273
chr8,132830894,132831106,chr8:132830894-132831106,1,213,9.070245527063596
chr8,132868655,132869774,chr8:132868655-132869774,1,1120,10.970448195213228
chr8,133774185,133774477,chr8:133774185-133774477,1,293,9.115429600927929
chr8,133847494,133847990,chr8:133847494-133847990,1,497,9.82661325775932
chr8,133971075,133971466,chr8:133971075-133971466,1,392,9.575146079973857
chr8,134093873,134094293,chr8:134093873-134094293,1,421,9.65886935412623
chr8,134094333,134095052,chr8:134094333-134095052,1,720,10.271994592154357
chr8,134104989,134105333,chr8:134104989-134105333,2,345,9.054412026514902
chr8,134105467,134105714,chr8:134105467-134105714,1,248,8.712945080788213
chr8,134162340,134163262,chr8:134162340-134163262,1,923,10.716655940253625
chr8,134387761,134388081,chr8:134387761-134388081,1,321,8.891848075082207
chr8,134412460,134412634,chr8:134412460-134412634,1,175,8.452002362136467
chr8,134513057,134513519,chr8:134513057-134513519,1,463,9.836074847905024
chr8,134592913,134593176,chr8:134592913-134593176,1,264,9.209642759604716
chr8,134699077,134699376,chr8:134699077-134699376,1,300,9.190609786069526
chr8,134902873,134903347,chr8:134902873-134903347,2,475,9.98752173260517
chr8,134905620,134906007,chr8:134905620-134906007,1,388,9.737265637081654
chr8,134927817,134928174,chr8:134927817-134928174,1,358,9.299553446841765
chr8,134963247,134963579,chr8:134963247-134963579,3,333,9.504479957717686
chr8,134964853,134965089,chr8:134964853-134965089,2,237,8.510154477496116
chr8,135628946,135629314,chr8:135628946-135629314,2,369,9.505403343236319
chr8,135695599,135695940,chr8:135695599-135695940,2,342,9.27748702390651
chr8,136342681,136342959,chr8:136342681-136342959,1,279,8.820335245499445
chr8,137225928,137226328,chr8:137225928-137226328,1,401,9.610955619665988
