chromosome,start,end,enhancer,count,length,s_entropy
chr5,65030733,65031192,chr5:65030733-65031192,1,460,9.20285196108783
chr5,66187482,66187743,chr5:66187482-66187743,1,262,8.461323811659602
chr5,66306628,66307107,chr5:66306628-66307107,1,480,9.187068891291135
chr5,67875476,67875860,chr5:67875476-67875860,1,385,8.93130592583209
chr5,71894046,71894409,chr5:71894046-71894409,1,364,8.808500667135137
chr5,74862624,74863010,chr5:74862624-74863010,1,387,9.110726312919557
chr5,76103019,76103387,chr5:76103019-76103387,1,369,8.901702299278785
chr5,76103961,76104259,chr5:76103961-76104259,1,299,8.495817365596514
chr5,77140620,77140840,chr5:77140620-77140840,1,221,8.15667802873287
chr5,77581141,77581448,chr5:77581141-77581448,1,308,8.742947705349325
chr5,77809306,77809707,chr5:77809306-77809707,1,402,8.976991409039517
chr5,77830052,77831195,chr5:77830052-77831195,1,1144,10.461027914235958
chr5,77835986,77836955,chr5:77835986-77836955,1,970,10.25558694224721
chr5,77843471,77844086,chr5:77843471-77844086,1,616,9.596217433079913
chr5,77892981,77893377,chr5:77892981-77893377,1,397,8.950113061806166
chr5,77974245,77974379,chr5:77974245-77974379,1,135,7.542706688355401
chr5,79421543,79422183,chr5:79421543-79422183,1,641,9.883113177172294
chr5,79458255,79458620,chr5:79458255-79458620,1,366,8.806581921413537
chr5,80253952,80254094,chr5:80253952-80254094,1,143,7.525268308122095
chr5,80551638,80551938,chr5:80551638-80551938,1,301,8.582664955685484
chr5,81630753,81631047,chr5:81630753-81631047,1,295,8.703823591713167
chr5,81702078,81702394,chr5:81702078-81702394,1,317,8.636146966877853
chr5,82608517,82608916,chr5:82608517-82608916,1,400,9.167165382083777
chr5,82769870,82770125,chr5:82769870-82770125,1,256,8.263794359766827
chr5,83064228,83064603,chr5:83064228-83064603,1,376,8.972502882665994
chr5,83219939,83220298,chr5:83219939-83220298,1,360,8.850282128578003
chr5,83266909,83267113,chr5:83266909-83267113,1,205,8.331825434519205
chr5,83776854,83777163,chr5:83776854-83777163,2,310,8.816108510778841
chr5,86417249,86417398,chr5:86417249-86417398,1,150,7.6380058777430255
chr5,87956632,87957169,chr5:87956632-87957169,1,538,9.528806859007732
chr5,87985363,87985679,chr5:87985363-87985679,1,317,8.666535645720415
chr5,88049137,88049533,chr5:88049137-88049533,1,397,8.97684394111554
chr5,88578660,88578886,chr5:88578660-88578886,2,227,8.193419557615174
chr5,92678371,92678771,chr5:92678371-92678771,1,401,8.970768494592125
chr5,94033836,94034405,chr5:94033836-94034405,1,570,9.670288665808556
chr5,94038768,94039036,chr5:94038768-94039036,1,269,8.43744821359069
chr5,95295681,95296335,chr5:95295681-95296335,2,655,9.677723530379653
chr5,95853104,95853290,chr5:95853104-95853290,1,187,8.184501446736558
chr5,96019190,96019368,chr5:96019190-96019368,1,179,7.825703520189536
chr5,97444170,97444562,chr5:97444170-97444562,1,393,9.000293481789525
chr5,97445347,97445652,chr5:97445347-97445652,1,306,8.6846910551776
chr5,97446063,97446328,chr5:97446063-97446328,1,266,8.538869109326262
chr5,97645408,97646168,chr5:97645408-97646168,1,761,9.98707177135651
chr5,100115654,100116503,chr5:100115654-100116503,2,850,10.155282406347528
chr5,100161937,100162231,chr5:100161937-100162231,1,295,8.56837988857391
chr5,100177018,100177251,chr5:100177018-100177251,1,234,8.276558380276462
chr5,100234645,100235097,chr5:100234645-100235097,2,453,9.337214655710245
chr5,102787833,102788088,chr5:102787833-102788088,1,256,8.440250689989213
chr5,105489939,105490092,chr5:105489939-105490092,3,154,7.724143734587576
chr5,105733568,105733839,chr5:105733568-105733839,1,272,8.56829661002152
chr5,106700369,106701196,chr5:106700369-106701196,1,828,10.173913607431254
chr5,106724874,106725113,chr5:106724874-106725113,1,240,8.354812551326576
chr5,106725486,106725757,chr5:106725486-106725757,1,272,8.6870011885418
chr5,106837531,106838094,chr5:106837531-106838094,1,564,9.535893752421956
chr5,110790342,110790723,chr5:110790342-110790723,1,382,9.05805983422961
chr5,114959651,114959879,chr5:114959651-114959879,1,229,8.336344876755403
chr5,115721196,115721558,chr5:115721196-115721558,1,363,8.848577837609778
chr5,115794810,115794877,chr5:115794810-115794877,1,68,6.343767040541483
chr5,115908516,115909016,chr5:115908516-115909016,1,501,9.302803844282186
chr5,116384111,116384324,chr5:116384111-116384324,1,214,8.054606782283578
chr5,119488072,119488536,chr5:119488072-119488536,1,465,9.35359153262344
chr5,119574806,119575142,chr5:119574806-119575142,1,337,8.799004564224534
chr5,120554018,120554176,chr5:120554018-120554176,1,159,7.720623995785265
chr5,123738017,123738276,chr5:123738017-123738276,1,260,8.44439688635047
chr5,123987356,123987539,chr5:123987356-123987539,1,184,7.968415782635575
chr5,123997171,123997561,chr5:123997171-123997561,1,391,9.086885703779904
chr5,126634440,126634619,chr5:126634440-126634619,1,180,7.834366417736983
chr5,126782344,126782609,chr5:126782344-126782609,1,266,8.336621075204654
chr5,127944958,127945308,chr5:127944958-127945308,1,351,9.125750530568176
chr5,128103121,128103414,chr5:128103121-128103414,1,294,8.632025152189112
chr5,128959817,128960143,chr5:128959817-128960143,1,327,8.81248198997585
chr5,129020678,129020929,chr5:129020678-129020929,1,252,8.651631902569713
chr5,129387025,129387306,chr5:129387025-129387306,1,282,8.499688420039014
chr5,130976279,130976499,chr5:130976279-130976499,1,221,8.100516051790246
chr5,131431180,131431494,chr5:131431180-131431494,1,315,8.610957903129567
chr5,131560740,131561286,chr5:131560740-131561286,1,547,9.404248864602456
chr5,131998917,131999314,chr5:131998917-131999314,1,398,8.912807804069926
chr5,134791969,134792408,chr5:134791969-134792408,1,440,9.094824348642776
chr5,135157234,135157474,chr5:135157234-135157474,1,241,8.267497494200114
chr5,136083171,136083461,chr5:136083171-136083461,1,291,8.717732428989162
chr5,136482104,136482426,chr5:136482104-136482426,1,323,8.785651805757658
chr5,136640603,136640888,chr5:136640603-136640888,1,286,8.43436456976545
chr5,136727566,136727823,chr5:136727566-136727823,1,258,8.394556342406277
chr5,138058227,138058591,chr5:138058227-138058591,1,365,8.772678323467272
chr5,138078029,138078389,chr5:138078029-138078389,1,361,8.928564360458658
chr5,138541195,138541588,chr5:138541195-138541588,1,394,8.935892247296245
chr5,138897527,138897822,chr5:138897527-138897822,1,296,8.710358034088404
chr5,139015811,139016118,chr5:139015811-139016118,1,308,8.544488761834275
chr5,139046727,139046903,chr5:139046727-139046903,1,177,7.7293634670512805
chr5,139049454,139050310,chr5:139049454-139050310,1,857,10.053637706417314
chr5,139145441,139145496,chr5:139145441-139145496,1,56,6.222036144686991
chr5,139704258,139704572,chr5:139704258-139704572,1,315,8.58017638119569
chr5,139933633,139933898,chr5:139933633-139933898,1,266,8.195756983048534
chr5,141151294,141151412,chr5:141151294-141151412,1,119,7.186291955687947
chr5,141395225,141395941,chr5:141395225-141395941,1,717,9.839904185575215
chr5,141736379,141736797,chr5:141736379-141736797,1,419,9.120749306729548
chr5,141825669,141826086,chr5:141825669-141826086,1,418,9.097764262699558
chr5,142315332,142315934,chr5:142315332-142315934,1,603,9.533835522548141
chr5,142541504,142541934,chr5:142541504-142541934,1,431,9.09844622839211
chr5,142623562,142623962,chr5:142623562-142623962,1,401,8.993019344861876
chr5,142956241,142956608,chr5:142956241-142956608,1,368,8.94951794218418
chr5,142965486,142966022,chr5:142965486-142966022,1,537,9.48566134894734
chr5,143569314,143569909,chr5:143569314-143569909,1,596,9.668766788506677
chr5,143684115,143684365,chr5:143684115-143684365,1,251,8.407400354130115
chr5,143755095,143755282,chr5:143755095-143755282,1,188,7.930897400377895
chr5,144783680,144784080,chr5:144783680-144784080,1,401,9.156877420258525
chr5,146131375,146131787,chr5:146131375-146131787,2,413,9.021919508073182
chr5,146268013,146268084,chr5:146268013-146268084,1,72,6.466810157098576
chr5,146915248,146915516,chr5:146915248-146915516,1,269,8.587322380341117
chr5,146947412,146947925,chr5:146947412-146947925,1,514,9.395119348528125
chr5,147184120,147184352,chr5:147184120-147184352,1,233,8.444077758370037
chr5,147616301,147616769,chr5:147616301-147616769,1,469,9.214097638573422
chr5,148333398,148333755,chr5:148333398-148333755,1,358,8.851183084878718
chr5,148777144,148777405,chr5:148777144-148777405,1,262,8.3868708994094
chr5,148835583,148835880,chr5:148835583-148835880,2,298,8.533940438367512
chr5,149267478,149267903,chr5:149267478-149267903,2,426,9.074997142711794
chr5,149318595,149318961,chr5:149318595-149318961,1,367,8.786391790981318
chr5,149456060,149456090,chr5:149456060-149456090,1,31,5.428319925874142
chr5,149533722,149534084,chr5:149533722-149534084,1,363,8.817237846629872
chr5,150086779,150087134,chr5:150086779-150087134,1,356,8.752881692270876
chr5,150169826,150170319,chr5:150169826-150170319,1,494,9.224728657488395
chr5,150379028,150379237,chr5:150379028-150379237,1,210,7.99833944349637
chr5,150455023,150455538,chr5:150455023-150455538,2,516,9.315534666074786
chr5,150474739,150475397,chr5:150474739-150475397,1,659,9.612838992058837
chr5,150974691,150975014,chr5:150974691-150975014,1,324,8.665497601360599
chr5,151017311,151017607,chr5:151017311-151017607,1,297,8.526290976753181
chr5,151200780,151201112,chr5:151200780-151201112,1,333,8.67781479205815
chr5,151470527,151470867,chr5:151470527-151470867,1,341,8.65363778558849
chr5,152494885,152495216,chr5:152494885-152495216,1,332,8.769353691904659
chr5,153855980,153856061,chr5:153855980-153856061,1,82,6.753202744182006
chr5,156527508,156527705,chr5:156527508-156527705,1,198,7.98329706137461
chr5,156587075,156587303,chr5:156587075-156587303,1,229,8.189127290143988
chr5,156599431,156599694,chr5:156599431-156599694,1,264,8.31729950152113
chr5,156883361,156883688,chr5:156883361-156883688,1,328,8.568279520796617
chr5,157021166,157021781,chr5:157021166-157021781,1,616,9.690949323037177
chr5,157026612,157027036,chr5:157026612-157027036,1,425,9.423414220710322
chr5,157833982,157834188,chr5:157833982-157834188,1,207,8.504292480146901
chr5,158248563,158248909,chr5:158248563-158248909,1,347,8.951537521967412
chr5,158303194,158303489,chr5:158303194-158303489,2,296,8.629470338889044
chr5,158448175,158448456,chr5:158448175-158448456,1,282,8.495772521954622
chr5,158826036,158826401,chr5:158826036-158826401,1,366,8.853508529882193
chr5,158829827,158830139,chr5:158829827-158830139,1,313,8.65720341040319
chr5,158832569,158832996,chr5:158832569-158832996,1,428,9.006886685224364
chr5,158883710,158884038,chr5:158883710-158884038,1,329,8.731403953396978
chr5,159434366,159434726,chr5:159434366-159434726,1,361,8.885991501406567
chr5,159592617,159593055,chr5:159592617-159593055,1,439,9.114242510816585
chr5,159637065,159637397,chr5:159637065-159637397,1,333,8.808870530537297
chr5,159720972,159721325,chr5:159720972-159721325,1,354,8.752751588514233
chr5,159861130,159861264,chr5:159861130-159861264,1,135,7.493144621205851
chr5,159879765,159880121,chr5:159879765-159880121,1,357,8.79687022411561
chr5,159904569,159904939,chr5:159904569-159904939,1,371,8.848998664534815
chr5,163342050,163342264,chr5:163342050-163342264,1,215,8.022173854228694
chr5,163343376,163343683,chr5:163343376-163343683,1,308,8.527558556191854
chr5,163374905,163375272,chr5:163374905-163375272,1,368,8.825486938564815
chr5,165514574,165514868,chr5:165514574-165514868,1,295,8.539152836309164
chr5,167088894,167089267,chr5:167088894-167089267,2,374,8.87121707006425
chr5,167157088,167157552,chr5:167157088-167157552,1,465,9.370826436817719
chr5,167241894,167242222,chr5:167241894-167242222,1,329,8.787672204478994
chr5,169727677,169727933,chr5:169727677-169727933,1,257,8.27589653975907
chr5,169729974,169730499,chr5:169729974-169730499,1,526,9.291032329955563
chr5,169784990,169785480,chr5:169784990-169785480,2,491,9.209902249417704
chr5,169790879,169791332,chr5:169790879-169791332,1,454,9.16889808183284
chr5,169893945,169894299,chr5:169893945-169894299,1,355,8.967247941865296
chr5,171560333,171560981,chr5:171560333-171560981,1,649,9.731507131040638
chr5,171577546,171577959,chr5:171577546-171577959,1,414,9.005470133931288
chr5,172127867,172128162,chr5:172127867-172128162,1,296,8.467590690689955
chr5,172160417,172160946,chr5:172160417-172160946,1,530,9.385098109765313
chr5,172167900,172168183,chr5:172167900-172168183,1,284,8.445389755663253
chr5,172200337,172200842,chr5:172200337-172200842,1,506,9.256473379382655
chr5,172225425,172225974,chr5:172225425-172225974,1,550,9.379117400481155
chr5,172264744,172264958,chr5:172264744-172264958,1,215,8.039922564444367
chr5,172304783,172305546,chr5:172304783-172305546,1,764,9.866205383196055
chr5,173293319,173293521,chr5:173293319-173293521,1,203,7.956581610576533
chr5,173293652,173293800,chr5:173293652-173293800,1,149,7.479572881569415
chr5,174148035,174148467,chr5:174148035-174148467,1,433,9.14910820893737
chr5,176250976,176251175,chr5:176250976-176251175,1,200,7.984858068167373
chr5,176359562,176359884,chr5:176359562-176359884,1,323,8.64331941528819
chr5,176543923,176544044,chr5:176543923-176544044,2,122,7.390810646565649
chr5,177042588,177043196,chr5:177042588-177043196,1,609,9.808716597003263
chr5,177542150,177542670,chr5:177542150-177542670,1,521,9.259121424218144
chr5,177761177,177761467,chr5:177761177-177761467,1,291,8.49909137389555
chr5,177792402,177793043,chr5:177792402-177793043,1,642,9.524595568970758
chr5,177804102,177804255,chr5:177804102-177804255,1,154,7.669012552614506
chr5,177815431,177815872,chr5:177815431-177815872,2,442,9.077171395833503
chr5,177933093,177933334,chr5:177933093-177933334,1,242,8.204979118705653
chr5,178820200,178820548,chr5:178820200-178820548,1,349,8.91298162943791
chr5,179604412,179604725,chr5:179604412-179604725,1,314,8.615463194860952
chr5,179859627,179859895,chr5:179859627-179859895,1,269,8.279972803701348
chr5,180244883,180245420,chr5:180244883-180245420,1,538,9.343409023605435
chr6,219974,220134,chr6:219974-220134,1,161,7.603907350130079
chr6,227922,228119,chr6:227922-228119,2,198,7.923881409730458
chr6,304014,304108,chr6:304014-304108,1,95,6.806341804347277
chr6,319799,320052,chr6:319799-320052,1,254,8.37416657386871
chr6,435145,435499,chr6:435145-435499,1,355,8.797539438864892
chr6,1394442,1394694,chr6:1394442-1394694,1,253,8.255222649036536
chr6,1554418,1554641,chr6:1554418-1554641,2,224,8.121680166889785
chr6,1757579,1757705,chr6:1757579-1757705,1,127,7.355801015017857
chr6,1966788,1967127,chr6:1966788-1967127,1,340,8.661755091702327
chr6,2299603,2299973,chr6:2299603-2299973,1,371,8.781236680119168
chr6,2875221,2875651,chr6:2875221-2875651,1,431,8.97405838448946
chr6,3166310,3166878,chr6:3166310-3166878,1,569,9.475215926489053
chr6,3511713,3512018,chr6:3511713-3512018,1,306,8.50013568738534
chr6,3797931,3798162,chr6:3797931-3798162,1,232,8.460087003516675
chr6,4358823,4359231,chr6:4358823-4359231,1,409,8.97816877460041
chr6,4362615,4362967,chr6:4362615-4362967,1,353,8.870482673938307
chr6,4511516,4511645,chr6:4511516-4511645,1,130,7.346571685444116
chr6,4582137,4582541,chr6:4582137-4582541,1,405,9.00116869943349
chr6,4688350,4688741,chr6:4688350-4688741,1,392,9.098575485764087
chr6,5724236,5724398,chr6:5724236-5724398,1,163,7.607401282397016
chr6,6164416,6164764,chr6:6164416-6164764,1,349,8.731368001301048
chr6,6415215,6415612,chr6:6415215-6415612,1,398,9.049512731169084
chr6,6592115,6592710,chr6:6592115-6592710,1,596,9.55157982756064
chr6,6750084,6750462,chr6:6750084-6750462,1,379,8.901202860000017
chr6,6856813,6857789,chr6:6856813-6857789,2,977,10.249850457439589
chr6,6858872,6859247,chr6:6858872-6859247,1,376,8.898210248892894
chr6,6884588,6884911,chr6:6884588-6884911,1,324,8.762781048288527
chr6,6886373,6886682,chr6:6886373-6886682,1,310,8.567071321086907
chr6,6892535,6892715,chr6:6892535-6892715,1,181,7.78589051831565
chr6,7126223,7126536,chr6:7126223-7126536,1,314,8.58285554108984
chr6,7202193,7202713,chr6:7202193-7202713,1,521,9.348852916660897
chr6,7445365,7445655,chr6:7445365-7445655,1,291,8.458245701336608
chr6,11390283,11390548,chr6:11390283-11390548,1,266,8.387776229776879
chr6,11523168,11523305,chr6:11523168-11523305,1,138,7.488368838679767
chr6,11607697,11608051,chr6:11607697-11608051,1,355,8.847211361400547
chr6,11744984,11745467,chr6:11744984-11745467,1,484,9.231109532438154
chr6,11772710,11773287,chr6:11772710-11773287,1,578,9.600166302229534
chr6,12315136,12315383,chr6:12315136-12315383,1,248,8.323133728812197
chr6,12328741,12329205,chr6:12328741-12329205,1,465,9.269471263825844
chr6,12909376,12909688,chr6:12909376-12909688,1,313,8.784366334188968
chr6,14091718,14091954,chr6:14091718-14091954,1,237,8.411256209898356
chr6,14094295,14094789,chr6:14094295-14094789,1,495,9.294149021877528
chr6,14108622,14109690,chr6:14108622-14109690,1,1069,10.338515899810272
chr6,14452907,14453346,chr6:14452907-14453346,1,440,9.114010342260407
chr6,14640701,14640843,chr6:14640701-14640843,1,143,7.437017115471792
chr6,14704734,14704892,chr6:14704734-14704892,1,159,7.752980737398705
chr6,14706582,14707144,chr6:14706582-14707144,1,563,9.483134336562864
chr6,14721191,14721587,chr6:14721191-14721587,1,397,9.096054039705875
chr6,14727219,14727672,chr6:14727219-14727672,1,454,9.28384531849626
chr6,14728833,14729150,chr6:14728833-14729150,2,318,8.597665674324368
chr6,14732820,14733791,chr6:14732820-14733791,1,972,10.275239860112396
chr6,14735052,14735658,chr6:14735052-14735658,1,607,9.504115263414793
chr6,14921244,14921932,chr6:14921244-14921932,2,689,9.70452880223142
chr6,14922104,14922958,chr6:14922104-14922958,1,855,10.1055982540344
chr6,15021707,15021883,chr6:15021707-15021883,1,177,7.788337728853147
chr6,16218769,16218941,chr6:16218769-16218941,2,173,7.778771624626039
chr6,16420932,16421664,chr6:16420932-16421664,1,733,9.903268216737446
chr6,16687739,16687973,chr6:16687739-16687973,1,235,8.185439397384231
chr6,17280388,17280785,chr6:17280388-17280785,1,398,8.882344161480379
chr6,18350965,18351333,chr6:18350965-18351333,1,369,8.9879746129244
chr6,18400891,18401631,chr6:18400891-18401631,1,741,9.951582432497128
chr6,18434796,18435132,chr6:18434796-18435132,1,337,8.745713173603981
chr6,18741782,18741870,chr6:18741782-18741870,1,89,6.69139751536522
chr6,20444927,20445761,chr6:20444927-20445761,1,835,10.045762906786079
chr6,22222867,22222924,chr6:22222867-22222924,1,58,6.230510145384292
chr6,25009821,25010191,chr6:25009821-25010191,1,371,8.870872528859405
chr6,25168126,25168486,chr6:25168126-25168486,1,361,8.987710422517315
chr6,26126352,26126787,chr6:26126352-26126787,1,436,9.092547864284052
chr6,26550694,26551000,chr6:26550694-26551000,1,307,8.577640130062605
chr6,29678266,29678438,chr6:29678266-29678438,1,173,7.684253668934222
chr6,30737456,30737900,chr6:30737456-30737900,1,445,9.074619346172756
chr6,31334700,31334921,chr6:31334700-31334921,1,222,8.258662533879386
chr6,32038612,32038798,chr6:32038612-32038798,2,187,7.832323522096083
chr6,32427743,32428120,chr6:32427743-32428120,1,378,8.935096119461283
chr6,32555783,32556185,chr6:32555783-32556185,1,403,9.004558394131115
chr6,32728735,32729127,chr6:32728735-32729127,1,393,8.953647942678932
chr6,33781645,33781809,chr6:33781645-33781809,1,165,7.582736205239841
chr6,33818239,33818267,chr6:33818239-33818267,1,29,5.275274989957657
chr6,34112239,34112588,chr6:34112239-34112588,1,350,8.877629420260604
chr6,34522619,34522917,chr6:34522619-34522917,2,299,8.547278782546162
chr6,35016451,35016706,chr6:35016451-35016706,1,256,8.343436322821251
chr6,35149645,35149913,chr6:35149645-35149913,1,269,8.38488374392457
chr6,35337950,35338511,chr6:35337950-35338511,2,562,9.466375567474564
chr6,36264933,36265263,chr6:36264933-36265263,1,331,8.737622535168684
chr6,36277211,36277557,chr6:36277211-36277557,1,347,8.79399544396817
chr6,36318512,36318897,chr6:36318512-36318897,1,386,8.989338263378235
chr6,36547678,36548077,chr6:36547678-36548077,1,400,8.912368662729122
chr6,36628616,36629003,chr6:36628616-36629003,1,388,9.036365145733
chr6,36737758,36737957,chr6:36737758-36737957,1,200,7.952636397908053
chr6,37018897,37019476,chr6:37018897-37019476,1,580,9.52107443833215
chr6,37070053,37070857,chr6:37070053-37070857,1,805,9.963099211058775
chr6,37094186,37094408,chr6:37094186-37094408,2,223,8.057964701424623
chr6,37457670,37457932,chr6:37457670-37457932,1,263,8.286403337907437
chr6,37661443,37661783,chr6:37661443-37661783,1,341,8.694310108577492
chr6,37745135,37745338,chr6:37745135-37745338,1,204,7.953741260107165
chr6,38265340,38265548,chr6:38265340-38265548,1,209,8.387049961268726
chr6,38844345,38844470,chr6:38844345-38844470,1,126,7.308052554892836
chr6,39334666,39335042,chr6:39334666-39335042,1,377,8.84759533134872
chr6,39850347,39850811,chr6:39850347-39850811,1,465,9.111539377015605
chr6,40463742,40464103,chr6:40463742-40464103,1,362,8.850179091238928
chr6,41214844,41215190,chr6:41214844-41215190,1,347,8.68028530248613
chr6,41239404,41240112,chr6:41239404-41240112,1,709,9.745661062382284
chr6,41400166,41400378,chr6:41400166-41400378,1,213,7.831657517573679
chr6,41528607,41528881,chr6:41528607-41528881,1,275,8.432264730820252
chr6,41964920,41965094,chr6:41964920-41965094,1,175,7.913708309955158
chr6,42013318,42013860,chr6:42013318-42013860,1,543,9.314022904022249
chr6,42300744,42300888,chr6:42300744-42300888,1,145,7.625337160662845
chr6,42336033,42336314,chr6:42336033-42336314,1,282,8.434083970966253
chr6,42358029,42358310,chr6:42358029-42358310,1,282,8.512125734207794
chr6,42375139,42375533,chr6:42375139-42375533,1,395,8.98924038399082
chr6,42628711,42629075,chr6:42628711-42629075,1,365,8.793341235410141
chr6,43228716,43229109,chr6:43228716-43229109,1,394,8.851712001692608
chr6,43229544,43229904,chr6:43229544-43229904,1,361,8.669651772877078
chr6,43692783,43693195,chr6:43692783-43693195,1,413,9.017933620020314
chr6,43757757,43757886,chr6:43757757-43757886,1,130,7.223360957560255
chr6,43804281,43804391,chr6:43804281-43804391,1,111,7.103017750005941
chr6,43979820,43980209,chr6:43979820-43980209,1,390,8.941747352545233
chr6,44002811,44003092,chr6:44002811-44003092,1,282,8.492233676618069
chr6,44009201,44009753,chr6:44009201-44009753,1,553,9.412541575111783
chr6,44034696,44034923,chr6:44034696-44034923,1,228,8.062186042349731
chr6,44044328,44044673,chr6:44044328-44044673,1,346,8.855529967217294
chr6,44634916,44635472,chr6:44634916-44635472,1,557,9.424504264601483
chr6,45338943,45339150,chr6:45338943-45339150,1,208,8.161175869499365
chr6,45404651,45404813,chr6:45404651-45404813,1,163,7.949052984055312
chr6,45503698,45503963,chr6:45503698-45503963,1,266,8.361415798273702
chr6,46682962,46683370,chr6:46682962-46683370,1,409,9.287227529487904
chr6,48697380,48697748,chr6:48697380-48697748,1,369,8.772326126190755
chr6,48785390,48785660,chr6:48785390-48785660,1,271,8.486085847845006
chr6,50818020,50818494,chr6:50818020-50818494,1,475,9.296619462666891
chr6,51084563,51084693,chr6:51084563-51084693,1,131,7.400072455945299
chr6,51275260,51275721,chr6:51275260-51275721,1,462,9.174237308452273
chr6,52431726,52432083,chr6:52431726-52432083,1,358,8.867791246534678
chr6,52591404,52591712,chr6:52591404-52591712,1,309,8.524554435819459
chr6,53297739,53297913,chr6:53297739-53297913,1,175,7.720915718486466
chr6,53329907,53330283,chr6:53329907-53330283,1,377,8.903480580678707
chr6,54027576,54027936,chr6:54027576-54027936,1,361,9.036603797033015
chr6,57325457,57325813,chr6:57325457-57325813,1,357,9.060689117556405
chr6,64151294,64151779,chr6:64151294-64151779,1,486,9.248683689764267
chr6,68606503,68606727,chr6:68606503-68606727,1,225,8.387303722742988
chr6,69630519,69630829,chr6:69630519-69630829,1,311,8.727386038829327
chr6,69803382,69803773,chr6:69803382-69803773,1,392,8.663708734117504
chr6,71856502,71856731,chr6:71856502-71856731,1,230,8.173583291112825
chr6,72043439,72043836,chr6:72043439-72043836,1,398,9.16873180206956
chr6,72056766,72057142,chr6:72056766-72057142,1,377,8.930095520965986
chr6,72294841,72295504,chr6:72294841-72295504,3,664,9.804803319734786
chr6,73987583,73987923,chr6:73987583-73987923,1,341,8.716385936051337
chr6,75341134,75341498,chr6:75341134-75341498,1,365,9.028517901230913
chr6,75997264,75997445,chr6:75997264-75997445,1,182,7.90000704592098
chr6,82247797,82248117,chr6:82247797-82248117,1,321,8.805248996617525
chr6,85484432,85484730,chr6:85484432-85484730,1,299,8.630399154858738
chr6,88213981,88214157,chr6:88213981-88214157,1,177,7.9853448832390965
chr6,89758081,89758394,chr6:89758081-89758394,1,314,8.560398601758202
chr6,90550185,90550523,chr6:90550185-90550523,1,339,8.789145630284704
chr6,90695509,90695956,chr6:90695509-90695956,1,448,9.074966637894216
chr6,90716735,90717128,chr6:90716735-90717128,1,394,8.889672217168297
chr6,90722084,90722363,chr6:90722084-90722363,1,280,8.373503690139783
chr6,90797796,90798074,chr6:90797796-90798074,1,279,8.527352887706483
chr6,90943674,90944075,chr6:90943674-90944075,1,402,9.044826375276495
chr6,90983807,90984597,chr6:90983807-90984597,2,791,9.988634867912829
chr6,91107707,91108107,chr6:91107707-91108107,1,401,8.928385777037391
chr6,91134952,91135221,chr6:91134952-91135221,1,270,8.573725458818494
chr6,93731331,93731585,chr6:93731331-93731585,1,255,8.428340390900754
chr6,94494942,94495122,chr6:94494942-94495122,1,181,8.022123980776236
chr6,94508854,94509204,chr6:94508854-94509204,1,351,8.974055138209833
chr6,97925618,97925934,chr6:97925618-97925934,1,317,8.776873222326232
chr6,100002359,100002730,chr6:100002359-100002730,1,372,9.027675108138764
chr6,100657588,100657811,chr6:100657588-100657811,1,224,8.39889846130117
chr6,105078095,105078422,chr6:105078095-105078422,1,328,8.845021179974351
chr6,105477997,105478373,chr6:105477997-105478373,1,377,9.201896395119954
chr6,106047524,106047990,chr6:106047524-106047990,1,467,9.09395879791733
chr6,106049296,106049799,chr6:106049296-106049799,1,504,9.418714813263989
chr6,106054753,106054940,chr6:106054753-106054940,1,188,7.954978326593894
chr6,106258484,106259193,chr6:106258484-106259193,1,710,9.754373586462098
chr6,106340722,106341083,chr6:106340722-106341083,1,362,8.857157478596024
chr6,106412802,106413161,chr6:106412802-106413161,1,360,8.839802063684735
chr6,106589360,106589531,chr6:106589360-106589531,1,172,7.807003894927402
chr6,107272036,107272194,chr6:107272036-107272194,1,159,7.5608430878186175
chr6,108883670,108884545,chr6:108883670-108884545,1,876,10.069116663791421
chr6,109637041,109637243,chr6:109637041-109637243,1,203,7.987196989005183
chr6,110018501,110018834,chr6:110018501-110018834,2,334,8.877736675987727
chr6,110215629,110215882,chr6:110215629-110215882,1,254,8.3403348669028
chr6,111808995,111809308,chr6:111808995-111809308,1,314,8.755947446730877
chr6,112294288,112295069,chr6:112294288-112295069,2,782,9.952976493358054
chr6,113951649,113952852,chr6:113951649-113952852,1,1204,10.523866879849036
chr6,113983357,113983757,chr6:113983357-113983757,2,401,8.97746782451884
chr6,114116586,114116907,chr6:114116586-114116907,1,322,8.614666250919543
chr6,116708158,116708375,chr6:116708158-116708375,1,218,8.10743877069553
chr6,116713690,116714094,chr6:116713690-116714094,1,405,9.041817110951225
chr6,116988703,116988966,chr6:116988703-116988966,1,264,8.590342447889505
chr6,117720321,117720599,chr6:117720321-117720599,2,279,8.51797679621486
chr6,117937053,117937396,chr6:117937053-117937396,1,344,8.812044672871608
chr6,118699224,118699515,chr6:118699224-118699515,1,292,8.526238213397338
chr6,118858717,118859027,chr6:118858717-118859027,1,311,8.846574692807627
chr6,119523776,119524187,chr6:119523776-119524187,1,412,9.161580251225626
chr6,121759226,121759877,chr6:121759226-121759877,1,652,9.723765647763047
chr6,121843500,121843932,chr6:121843500-121843932,2,433,9.204871986902255
chr6,122272803,122273158,chr6:122272803-122273158,2,356,8.867535440290164
chr6,123160043,123160346,chr6:123160043-123160346,1,304,8.637538983147946
chr6,124197824,124198181,chr6:124197824-124198181,1,358,8.86926202577227
