chromosome,start,end,enhancer,count,length,s_entropy
chr8,33668021,33668356,chr8:33668021-33668356,1,336,9.714865148388686
chr8,35382808,35383133,chr8:35382808-35383133,1,326,9.631198452914782
chr8,36758959,36759166,chr8:36758959-36759166,2,208,8.829906459332785
chr8,37000181,37000618,chr8:37000181-37000618,1,438,10.034124750717773
chr8,37376212,37376482,chr8:37376212-37376482,1,271,9.314055233917044
chr8,37446897,37447170,chr8:37446897-37447170,1,274,9.379402124451717
chr8,37448492,37448795,chr8:37448492-37448795,1,304,9.490169688577634
chr8,37515943,37516241,chr8:37515943-37516241,1,299,9.488815152010416
chr8,37678678,37679141,chr8:37678678-37679141,1,464,10.156082607993879
chr8,37739186,37739703,chr8:37739186-37739703,1,518,10.23186736890804
chr8,37749222,37749683,chr8:37749222-37749683,1,462,10.104584933466805
chr8,37992032,37992208,chr8:37992032-37992208,1,177,8.77909597779273
chr8,38077409,38077725,chr8:38077409-38077725,1,317,9.474299292521867
chr8,38404543,38404848,chr8:38404543-38404848,1,306,9.507910717669567
chr8,38406722,38407104,chr8:38406722-38407104,1,383,9.865053299381005
chr8,38624356,38624716,chr8:38624356-38624716,1,361,9.737985893788764
chr8,38794582,38795442,chr8:38794582-38795442,3,861,11.022572546915985
chr8,39767656,39767843,chr8:39767656-39767843,1,188,8.655012186942425
chr8,39797063,39797940,chr8:39797063-39797940,1,878,10.906653329268666
chr8,39801503,39801850,chr8:39801503-39801850,1,348,9.65668887627568
chr8,39854553,39854830,chr8:39854553-39854830,1,278,9.32219144154909
chr8,39865066,39865447,chr8:39865066-39865447,1,382,9.828620222315026
chr8,39918999,39919284,chr8:39918999-39919284,1,286,9.477483609313605
chr8,39964053,39964403,chr8:39964053-39964403,1,351,9.773750024585091
chr8,40207660,40208018,chr8:40207660-40208018,1,359,9.783014185265348
chr8,41542963,41543213,chr8:41542963-41543213,1,251,9.305504665305396
chr8,43092918,43093442,chr8:43092918-43093442,1,525,8.455587096303697
chr8,43093596,43094096,chr8:43093596-43094096,1,501,9.309271147946081
chr8,47914802,47915044,chr8:47914802-47915044,1,243,9.18710405644162
chr8,48341345,48341518,chr8:48341345-48341518,1,174,8.74377974465411
chr8,48434780,48435210,chr8:48434780-48435210,1,431,10.038343068506398
chr8,48581816,48581989,chr8:48581816-48581989,1,174,8.659991114781706
chr8,49175738,49176128,chr8:49175738-49176128,1,391,9.882824622402001
chr8,49229155,49229573,chr8:49229155-49229573,1,419,10.025619765587965
chr8,49320367,49320668,chr8:49320367-49320668,1,302,9.50340615207019
chr8,49321087,49321473,chr8:49321087-49321473,1,387,9.836751707039355
chr8,49344700,49344905,chr8:49344700-49344905,1,206,8.999027179624905
chr8,49427546,49427722,chr8:49427546-49427722,1,177,8.633839754343297
chr8,49430601,49430974,chr8:49430601-49430974,2,374,9.768301576046538
chr8,49529507,49529870,chr8:49529507-49529870,1,364,9.791698402326427
chr8,49583853,49584248,chr8:49583853-49584248,1,396,9.84681491738243
chr8,49701443,49701572,chr8:49701443-49701572,1,130,8.303536817724837
chr8,49783004,49783154,chr8:49783004-49783154,1,151,8.39764063077836
chr8,49816123,49816479,chr8:49816123-49816479,1,357,9.774363833986833
chr8,49835974,49836286,chr8:49835974-49836286,1,313,9.394062124313443
chr8,51205967,51206250,chr8:51205967-51206250,1,284,9.352149814996551
chr8,52809491,52809887,chr8:52809491-52809887,2,397,9.847580095736541
chr8,53291191,53291577,chr8:53291191-53291577,1,387,9.825231497782946
chr8,53372302,53372425,chr8:53372302-53372425,1,124,8.221766118892637
chr8,54256811,54256964,chr8:54256811-54256964,1,154,8.522663748951251
chr8,54315229,54315357,chr8:54315229-54315357,1,129,8.27024982922394
chr8,54396239,54396755,chr8:54396239-54396755,4,517,10.253520729079069
chr8,55018716,55018874,chr8:55018716-55018874,1,159,8.5575804808997
chr8,55053670,55053988,chr8:55053670-55053988,1,319,9.05186177220148
chr8,55065365,55066496,chr8:55065365-55066496,1,1132,11.400332766887864
chr8,55240783,55240975,chr8:55240783-55240975,2,193,8.875209089813096
chr8,56756553,56757241,chr8:56756553-56757241,1,689,10.632701218422326
chr8,56778390,56778576,chr8:56778390-56778576,1,187,8.765737268581027
chr8,56796346,56796794,chr8:56796346-56796794,2,449,10.083658807439981
chr8,56832047,56832488,chr8:56832047-56832488,1,442,10.057740677345615
chr8,56842990,56843446,chr8:56842990-56843446,1,457,10.114452329336507
chr8,56885324,56886256,chr8:56885324-56886256,1,933,11.140996563211596
chr8,57360424,57360919,chr8:57360424-57360919,1,496,10.126532610782737
chr8,57389900,57390701,chr8:57389900-57390701,1,802,10.867847540875953
chr8,58122731,58123025,chr8:58122731-58123025,2,295,9.40583439876511
chr8,58189980,58190165,chr8:58189980-58190165,2,186,8.854990968796141
chr8,58314676,58315001,chr8:58314676-58315001,1,326,9.64014523705809
chr8,58333215,58333500,chr8:58333215-58333500,6,286,9.357643725681516
chr8,58360177,58360428,chr8:58360177-58360428,1,252,9.198078210529948
chr8,59309049,59310168,chr8:59309049-59310168,2,1120,11.36693192928588
chr8,59529081,59529390,chr8:59529081-59529390,1,310,9.5251222839757
chr8,59710658,59710976,chr8:59710658-59710976,1,319,9.553372035520269
chr8,59713339,59713715,chr8:59713339-59713715,1,377,9.842445356682
chr8,59763369,59763610,chr8:59763369-59763610,1,242,9.134418487676841
chr8,59971267,59971652,chr8:59971267-59971652,1,386,9.920239331394093
chr8,60054216,60054591,chr8:60054216-60054591,2,376,9.788384447811783
chr8,60149243,60149529,chr8:60149243-60149529,1,287,9.409323682753524
chr8,60832747,60832939,chr8:60832747-60832939,2,193,8.853295190504484
chr8,60873102,60873331,chr8:60873102-60873331,1,230,8.886293185318959
chr8,61660299,61660611,chr8:61660299-61660611,1,313,9.531591161031303
chr8,61816296,61816572,chr8:61816296-61816572,1,277,9.268025243909968
chr8,61816883,61817210,chr8:61816883-61817210,2,328,9.564660717608229
chr8,61841765,61842074,chr8:61841765-61842074,1,310,9.532016700742483
chr8,61910740,61911070,chr8:61910740-61911070,2,331,9.658310898683075
chr8,62146139,62146518,chr8:62146139-62146518,1,380,9.864649375983873
chr8,62624516,62625412,chr8:62624516-62625412,2,897,11.011361325260786
chr8,62630891,62631364,chr8:62630891-62631364,1,474,10.078578665117348
chr8,62634023,62634407,chr8:62634023-62634407,1,385,9.874671390724117
chr8,62644264,62644344,chr8:62644264-62644344,1,81,7.597436395273363
chr8,62679636,62680132,chr8:62679636-62680132,2,497,10.20856504125543
chr8,62724421,62724682,chr8:62724421-62724682,1,262,9.325355721126753
chr8,63776641,63776831,chr8:63776641-63776831,1,191,8.650066019712497
chr8,63934936,63935021,chr8:63934936-63935021,1,86,7.725465405843364
chr8,65284532,65284699,chr8:65284532-65284699,3,168,8.589526650492676
chr8,65778039,65778194,chr8:65778039-65778194,2,156,8.534787350109312
chr8,66749896,66750187,chr8:66749896-66750187,2,292,9.442715279727292
chr8,66893726,66894034,chr8:66893726-66894034,1,309,9.545314424311291
chr8,66894095,66894367,chr8:66894095-66894367,1,273,9.352924965156491
chr8,67042054,67042413,chr8:67042054-67042413,1,360,9.563593248801338
chr8,67054200,67054772,chr8:67054200-67054772,1,573,10.42534509051246
chr8,67447907,67448273,chr8:67447907-67448273,1,367,9.804189592235586
chr8,67626224,67626609,chr8:67626224-67626609,1,386,9.79473406895135
chr8,68499569,68499804,chr8:68499569-68499804,2,236,9.123002777085444
chr8,68889187,68889526,chr8:68889187-68889526,3,340,9.640821030415916
chr8,69094354,69094545,chr8:69094354-69094545,2,192,8.812362831025888
chr8,69175197,69175408,chr8:69175197-69175408,1,212,8.91909099575289
chr8,69672075,69672426,chr8:69672075-69672426,2,352,9.731608415301134
chr8,69717744,69718003,chr8:69717744-69718003,2,260,9.219327571074045
chr8,69833238,69833706,chr8:69833238-69833706,3,469,10.145435978953731
chr8,69837388,69837920,chr8:69837388-69837920,1,533,10.314344194420771
chr8,69879881,69880245,chr8:69879881-69880245,3,365,9.77476354202671
chr8,69902361,69902629,chr8:69902361-69902629,3,269,9.316770585742622
chr8,69904413,69904743,chr8:69904413-69904743,1,331,9.629696541970542
chr8,69961345,69961578,chr8:69961345-69961578,1,234,9.119141150892528
chr8,69986351,69986702,chr8:69986351-69986702,2,352,9.738017179481249
chr8,70042378,70042779,chr8:70042378-70042779,2,402,9.89124139962728
chr8,70596467,70596635,chr8:70596467-70596635,1,169,8.659336440656023
chr8,70633005,70633381,chr8:70633005-70633381,1,377,9.84226369026163
chr8,70662491,70662649,chr8:70662491-70662649,1,159,8.632795580385508
chr8,72741414,72742172,chr8:72741414-72742172,1,759,10.81004511134685
chr8,72745133,72745517,chr8:72745133-72745517,1,385,9.88977771910078
chr8,72752786,72752941,chr8:72752786-72752941,1,156,8.52588617233121
chr8,72835218,72835410,chr8:72835218-72835410,1,193,8.803071054309523
chr8,72836370,72836680,chr8:72836370-72836680,1,311,9.557296308289569
chr8,73481000,73481171,chr8:73481000-73481171,1,172,8.67159039276935
chr8,73519574,73520002,chr8:73519574-73520002,2,429,9.981687366550737
chr8,73521032,73521314,chr8:73521032-73521314,2,283,9.397175631636856
chr8,73605435,73605486,chr8:73605435-73605486,1,52,7.001348823857928
chr8,73733862,73734193,chr8:73733862-73734193,1,332,9.585371969317151
chr8,73819735,73820065,chr8:73819735-73820065,2,331,9.667345146602537
chr8,74805063,74805433,chr8:74805063-74805433,1,371,9.815204694015419
chr8,75179617,75179845,chr8:75179617-75179845,1,229,9.192739815834651
chr8,75574618,75574942,chr8:75574618-75574942,1,325,9.574085696427556
chr8,77469082,77469378,chr8:77469082-77469378,1,297,9.482183976262515
chr8,78067256,78067767,chr8:78067256-78067767,1,512,10.161024805676602
chr8,79762134,79762468,chr8:79762134-79762468,1,335,9.648768801545481
chr8,80996547,80996769,chr8:80996547-80996769,1,223,9.166689633364285
chr8,81261345,81261481,chr8:81261345-81261481,1,137,8.355169420930833
chr8,81263563,81263790,chr8:81263563-81263790,1,228,9.054264360219852
chr8,81615108,81615487,chr8:81615108-81615487,1,380,9.864947350146402
chr8,81893837,81894122,chr8:81893837-81894122,1,286,9.331108164113921
chr8,81962809,81963138,chr8:81962809-81963138,1,330,9.63403701773619
chr8,82019096,82019493,chr8:82019096-82019493,1,398,9.907324677106118
chr8,82042673,82043029,chr8:82042673-82043029,1,357,9.757537423612577
chr8,82401055,82401287,chr8:82401055-82401287,1,233,9.16487427119375
chr8,83304243,83304478,chr8:83304243-83304478,1,236,9.019399836076515
chr8,83600691,83600995,chr8:83600691-83600995,3,305,9.497942695007406
chr8,85709918,85710114,chr8:85709918-85710114,1,197,8.931327368218538
chr8,86378354,86378674,chr8:86378354-86378674,1,321,9.544511105146016
chr8,87047480,87047818,chr8:87047480-87047818,3,339,9.648871277534688
chr8,89124026,89124433,chr8:89124026-89124433,4,408,9.921758624734391
chr8,89126455,89126855,chr8:89126455-89126855,1,401,9.858323812176382
chr8,89132899,89133146,chr8:89132899-89133146,1,248,9.271843869563867
chr8,90787257,90787620,chr8:90787257-90787620,1,364,9.73784982249482
chr8,90846733,90847086,chr8:90846733-90847086,1,354,9.675320403310653
chr8,90856547,90856998,chr8:90856547-90856998,1,452,9.941778617390975
chr8,91334435,91334635,chr8:91334435-91334635,1,201,8.936266931088028
chr8,91479808,91480381,chr8:91479808-91480381,1,574,10.438336191834157
chr8,91944929,91945085,chr8:91944929-91945085,1,157,8.533872873265018
chr8,94139551,94139943,chr8:94139551-94139943,2,393,9.87915128709764
chr8,94508795,94509073,chr8:94508795-94509073,1,279,9.30259577409604
chr8,94657974,94658276,chr8:94657974-94658276,1,303,9.447200611327167
chr8,94701961,94702208,chr8:94701961-94702208,1,248,9.143590608129303
chr8,95089628,95089913,chr8:95089628-95089913,1,286,9.329234753415175
chr8,95254172,95254606,chr8:95254172-95254606,3,435,9.989270553722704
chr8,95271404,95271652,chr8:95271404-95271652,4,249,9.16820668011285
chr8,95786265,95786660,chr8:95786265-95786660,2,396,9.785326659430146
chr8,95974189,95974483,chr8:95974189-95974483,2,295,9.537650545594818
chr8,96086597,96087380,chr8:96086597-96087380,1,784,10.933913310578584
chr8,96133166,96133378,chr8:96133166-96133378,1,213,9.00560807953534
chr8,97177762,97178066,chr8:97177762-97178066,1,305,9.456884702435483
chr8,97350195,97350563,chr8:97350195-97350563,1,369,9.768981909320834
chr8,97805576,97805794,chr8:97805576-97805794,3,219,9.08393098689375
chr8,97866979,97867264,chr8:97866979-97867264,1,286,9.443164813223383
chr8,97870778,97871083,chr8:97870778-97871083,1,306,9.483058593708513
chr8,97873455,97873860,chr8:97873455-97873860,1,406,9.908317751308187
chr8,98038035,98038331,chr8:98038035-98038331,1,297,9.434491822301275
chr8,98304769,98305167,chr8:98304769-98305167,1,399,9.938235500810427
chr8,99952429,99952792,chr8:99952429-99952792,2,364,9.665914004417042
chr8,101338082,101338542,chr8:101338082-101338542,1,461,10.112404025112571
chr8,101422276,101422671,chr8:101422276-101422671,1,396,9.869502447133753
chr8,101457496,101457930,chr8:101457496-101457930,1,435,10.074784792962674
chr8,101475207,101475346,chr8:101475207-101475346,1,140,8.427057792016278
chr8,101486265,101486558,chr8:101486265-101486558,1,294,9.503882106019004
chr8,101511601,101511939,chr8:101511601-101511939,1,339,9.69341554503839
chr8,101801288,101801504,chr8:101801288-101801504,1,217,9.100427858349637
chr8,101821654,101822280,chr8:101821654-101822280,1,627,10.457148461644417
chr8,101880714,101880933,chr8:101880714-101880933,1,220,9.11360688360976
chr8,101881903,101882335,chr8:101881903-101882335,1,433,10.02721939795584
chr8,101898300,101898593,chr8:101898300-101898593,1,294,9.497201002346658
chr8,102161878,102162231,chr8:102161878-102162231,1,354,9.704888912477637
chr8,102168240,102168326,chr8:102168240-102168326,1,87,7.624064969247826
chr8,102171133,102171473,chr8:102171133-102171473,1,341,9.737459036590563
chr8,102248113,102248302,chr8:102248113-102248302,1,190,8.839040451497432
chr8,102373140,102373427,chr8:102373140-102373427,2,288,9.380225589577313
chr8,102505982,102506363,chr8:102505982-102506363,1,382,9.696108240751176
chr8,102665065,102665479,chr8:102665065-102665479,3,415,9.972522138709781
chr8,103141791,103142123,chr8:103141791-103142123,1,333,9.582612894376517
chr8,103249003,103249378,chr8:103249003-103249378,1,376,9.802751673451652
chr8,103597495,103597662,chr8:103597495-103597662,1,168,8.60125316390763
chr8,103649732,103649974,chr8:103649732-103649974,1,243,9.164237469283444
chr8,103741796,103742226,chr8:103741796-103742226,1,431,10.007592889697067
chr8,103757592,103757997,chr8:103757592-103757997,2,406,9.922710951590297
chr8,103780362,103780633,chr8:103780362-103780633,1,272,9.3966252798325
chr8,103910563,103910945,chr8:103910563-103910945,1,383,9.870301852771554
chr8,103918538,103918841,chr8:103918538-103918841,2,304,9.535542194466892
chr8,103991737,103992346,chr8:103991737-103992346,1,610,10.520415185703879
chr8,103998014,103998369,chr8:103998014-103998369,1,356,9.695998020547911
chr8,104043647,104043928,chr8:104043647-104043928,1,282,9.439188058540088
chr8,104088692,104088862,chr8:104088692-104088862,1,171,8.662247428382232
chr8,105655226,105655568,chr8:105655226-105655568,2,343,9.721251975360502
chr8,105677496,105678173,chr8:105677496-105678173,1,678,10.677904948135692
chr8,105716523,105716766,chr8:105716523-105716766,1,244,9.153837394746052
chr8,105969948,105970157,chr8:105969948-105970157,1,210,9.004758725487383
chr8,106779848,106780177,chr8:106779848-106780177,1,330,9.644848966834871
chr8,107614798,107614912,chr8:107614798-107614912,2,115,8.016386266103098
chr8,107775174,107775515,chr8:107775174-107775515,1,342,9.640653736911759
chr8,108235435,108235863,chr8:108235435-108235863,2,429,10.00831855324105
chr8,108508143,108508403,chr8:108508143-108508403,1,261,9.29726323018075
chr8,110440701,110440890,chr8:110440701-110440890,1,190,8.831547509362716
chr8,110589431,110589605,chr8:110589431-110589605,1,175,8.788369143564502
chr8,111326591,111326650,chr8:111326591-111326650,1,60,7.1356690021531435
chr8,111841789,111841930,chr8:111841789-111841930,1,142,8.341323478590875
chr8,111930854,111931258,chr8:111930854-111931258,2,405,9.915465659717432
chr8,112770550,112770907,chr8:112770550-112770907,3,358,9.53422927407601
chr8,114058689,114058941,chr8:114058689-114058941,2,253,9.157567102614202
chr8,114422111,114422275,chr8:114422111-114422275,1,165,8.561577891104324
chr8,114447535,114447912,chr8:114447535-114447912,1,378,9.736192903877814
chr8,114697406,114697676,chr8:114697406-114697676,1,271,9.351941030963797
chr8,115953309,115953537,chr8:115953309-115953537,1,229,9.1069309785926
chr8,116067507,116067816,chr8:116067507-116067816,1,310,9.514395316924546
chr8,116068457,116069128,chr8:116068457-116069128,1,672,10.721963258778427
chr8,116439816,116440252,chr8:116439816-116440252,1,437,10.021482962404948
chr8,116463689,116463880,chr8:116463689-116463880,3,192,8.853347585445759
chr8,116507305,116507631,chr8:116507305-116507631,1,327,9.603107889163917
chr8,116678291,116678885,chr8:116678291-116678885,3,595,10.43502186023854
chr8,116695168,116695449,chr8:116695168-116695449,3,282,9.400596932055178
chr8,116858162,116858607,chr8:116858162-116858607,2,446,10.10256359515841
chr8,116879779,116880131,chr8:116879779-116880131,2,353,9.762024181007062
chr8,117069192,117069529,chr8:117069192-117069529,1,338,9.596707221389847
chr8,117070380,117070761,chr8:117070380-117070761,2,382,9.81189768934579
chr8,117364382,117364703,chr8:117364382-117364703,1,322,9.59270664789374
chr8,117378539,117378781,chr8:117378539-117378781,1,243,9.084206506526815
chr8,117456775,117457003,chr8:117456775-117457003,2,229,9.159252796827776
chr8,117529764,117530094,chr8:117529764-117530094,1,331,9.582040686973428
chr8,118167999,118168264,chr8:118167999-118168264,1,266,9.374950755548301
chr8,118452053,118452556,chr8:118452053-118452556,1,504,10.2221219424279
chr8,118527671,118527987,chr8:118527671-118527987,1,317,9.377457021949166
chr8,118969079,118969407,chr8:118969079-118969407,1,329,9.610829782084565
chr8,119068312,119068746,chr8:119068312-119068746,1,435,10.048192392969
chr8,119469054,119469434,chr8:119469054-119469434,2,381,9.838008985159622
chr8,119536200,119536581,chr8:119536200-119536581,1,382,9.825172065222077
chr8,119627018,119627217,chr8:119627018-119627217,2,200,8.87612051248285
chr8,119856012,119856178,chr8:119856012-119856178,1,167,8.690439043154376
chr8,120063756,120064086,chr8:120063756-120064086,1,331,9.556090840059317
chr8,120586611,120586914,chr8:120586611-120586914,1,304,9.531931286441093
chr8,120591382,120591641,chr8:120591382-120591641,1,260,9.289279857265585
chr8,121737162,121737328,chr8:121737162-121737328,1,167,8.726009246696696
chr8,121815954,121816374,chr8:121815954-121816374,1,421,9.950073793796967
chr8,121873597,121873929,chr8:121873597-121873929,1,333,9.63449082014396
chr8,122347057,122347434,chr8:122347057-122347434,1,378,9.78719648538075
chr8,123141624,123141882,chr8:123141624-123141882,2,259,9.068028720675334
chr8,123811167,123811696,chr8:123811167-123811696,1,530,10.321792608453123
chr8,124166912,124167054,chr8:124166912-124167054,1,143,8.416200944322188
chr8,124529265,124529734,chr8:124529265-124529734,1,470,10.141863817854068
chr8,124608792,124609080,chr8:124608792-124609080,2,289,9.500322404510115
chr8,124916792,124917079,chr8:124916792-124917079,1,288,9.48294962449495
chr8,125193673,125194016,chr8:125193673-125194016,2,344,9.683199038393411
chr8,125212215,125212575,chr8:125212215-125212575,1,361,9.804506939143142
chr8,125304968,125305098,chr8:125304968-125305098,1,131,8.322877666997906
chr8,125367728,125368050,chr8:125367728-125368050,1,323,9.624052654882657
chr8,125606714,125607135,chr8:125606714-125607135,2,422,9.96256754693361
chr8,125616678,125616991,chr8:125616678-125616991,1,314,9.563744187078793
chr8,125617182,125617613,chr8:125617182-125617613,1,432,9.970154056963377
chr8,125638890,125639286,chr8:125638890-125639286,1,397,9.87911080382305
chr8,125642565,125642695,chr8:125642565-125642695,2,131,8.409347011119424
chr8,125801360,125801577,chr8:125801360-125801577,1,218,9.01998940562131
chr8,125878645,125879203,chr8:125878645-125879203,2,559,10.371750153351002
chr8,126037665,126038021,chr8:126037665-126038021,1,357,9.68219018477472
chr8,126187320,126187484,chr8:126187320-126187484,1,165,8.608387845664646
chr8,126231490,126231859,chr8:126231490-126231859,1,370,9.718358416457741
chr8,126283499,126283849,chr8:126283499-126283849,1,351,9.698944720765137
chr8,126285545,126285900,chr8:126285545-126285900,1,356,9.685238291045556
chr8,126526927,126527334,chr8:126526927-126527334,1,408,9.936338891948616
chr8,126541064,126541373,chr8:126541064-126541373,1,310,9.522588338375147
chr8,127387635,127388005,chr8:127387635-127388005,1,371,9.807730201354984
chr8,127840242,127840498,chr8:127840242-127840498,1,257,9.242135247541228
chr8,127938432,127938773,chr8:127938432-127938773,1,342,9.702976960452446
chr8,127952016,127952142,chr8:127952016-127952142,1,127,8.18125780035787
chr8,128180134,128180587,chr8:128180134-128180587,1,454,10.033749257248756
chr8,128185119,128185731,chr8:128185119-128185731,1,613,10.540775360648475
chr8,128222835,128223182,chr8:128222835-128223182,1,348,9.684326022056919
chr8,128227053,128227754,chr8:128227053-128227754,1,702,10.708687951465688
chr8,128308850,128309232,chr8:128308850-128309232,1,383,9.863483130814393
chr8,128313576,128313848,chr8:128313576-128313848,1,273,9.311635064098722
chr8,128319902,128320220,chr8:128319902-128320220,1,319,9.620949481549307
chr8,128519696,128520090,chr8:128519696-128520090,1,395,9.861299048549222
chr8,128578179,128578386,chr8:128578179-128578386,1,208,8.997315901284956
chr8,128608525,128608821,chr8:128608525-128608821,1,297,9.508369579240933
chr8,128684085,128684435,chr8:128684085-128684435,1,351,9.755763530707199
chr8,128821272,128821652,chr8:128821272-128821652,1,381,9.781912135207127
chr8,128883085,128883449,chr8:128883085-128883449,2,365,9.732468730393988
chr8,128944008,128944415,chr8:128944008-128944415,1,408,9.92020962593951
chr8,128999913,129000275,chr8:128999913-129000275,2,363,9.759587598374992
chr8,129002909,129003328,chr8:129002909-129003328,1,420,9.935234411525197
chr8,129062971,129063389,chr8:129062971-129063389,1,419,10.02700274632696
chr8,129129719,129130040,chr8:129129719-129130040,1,322,9.48988397668181
chr8,129180743,129180870,chr8:129180743-129180870,1,128,8.346125187881302
chr8,129198186,129198490,chr8:129198186-129198490,1,305,9.599221832737966
chr8,129251528,129251800,chr8:129251528-129251800,1,273,9.377370348032633
chr8,129329822,129330058,chr8:129329822-129330058,1,237,9.170780204372265
chr8,129370322,129370485,chr8:129370322-129370485,1,164,8.62973628756693
chr8,129563997,129564224,chr8:129563997-129564224,1,228,9.062769391434061
chr8,129609920,129610230,chr8:129609920-129610230,1,311,9.502413848815609
chr8,129659601,129660006,chr8:129659601-129660006,1,406,9.864363567038
chr8,129872221,129872562,chr8:129872221-129872562,1,342,9.640839381637575
chr8,129942288,129942645,chr8:129942288-129942645,2,358,9.662666046076087
chr8,129952997,129953281,chr8:129952997-129953281,1,285,8.990351889717452
chr8,130176726,130177115,chr8:130176726-130177115,1,390,9.90154526145438
chr8,130248733,130249143,chr8:130248733-130249143,3,411,9.96799270685878
chr8,130276048,130276167,chr8:130276048-130276167,1,120,8.189986527258911
chr8,130279904,130280064,chr8:130279904-130280064,1,161,8.54380383566296
chr8,130281342,130281797,chr8:130281342-130281797,2,456,10.073870229422628
chr8,130284402,130285105,chr8:130284402-130285105,1,704,10.634000843754377
chr8,130315048,130315337,chr8:130315048-130315337,1,290,9.453140077920182
chr8,130323839,130324175,chr8:130323839-130324175,1,337,9.671356436469626
chr8,130354241,130354379,chr8:130354241-130354379,1,139,8.02405214081726
chr8,130397226,130397477,chr8:130397226-130397477,1,252,9.257738046650253
chr8,130432799,130433117,chr8:130432799-130433117,2,319,9.642192928867246
chr8,130550763,130551187,chr8:130550763-130551187,1,425,9.982568791221512
chr8,130551362,130551920,chr8:130551362-130551920,2,559,10.392472034106344
chr8,130553474,130554279,chr8:130553474-130554279,2,806,10.9332288976222
chr8,130566808,130567296,chr8:130566808-130567296,3,489,10.222090330176002
chr8,130577839,130578110,chr8:130577839-130578110,1,272,9.3918169311957
chr8,130678534,130678960,chr8:130678534-130678960,1,427,9.990910389562298
chr8,130985487,130986077,chr8:130985487-130986077,2,591,10.498012982781649
chr8,131054431,131054834,chr8:131054431-131054834,2,404,9.958700329559854
chr8,131080516,131080850,chr8:131080516-131080850,1,335,9.649223396599448
chr8,131206055,131206375,chr8:131206055-131206375,1,321,9.554860203281914
chr8,131454495,131454885,chr8:131454495-131454885,1,391,9.884245191707219
chr8,131503797,131504200,chr8:131503797-131504200,1,404,9.965173519710298
chr8,131526425,131526622,chr8:131526425-131526622,1,198,8.900983042069527
chr8,132658196,132658445,chr8:132658196-132658445,1,250,9.026247527152737
chr8,132826560,132827195,chr8:132826560-132827195,1,636,10.55744729579009
chr8,132868655,132869774,chr8:132868655-132869774,1,1120,11.380688938857155
chr8,133562041,133562364,chr8:133562041-133562364,2,324,9.628075830175888
chr8,133774185,133774477,chr8:133774185-133774477,1,293,9.457811229742983
chr8,133780870,133781061,chr8:133780870-133781061,1,192,8.869501058334693
chr8,133958787,133959149,chr8:133958787-133959149,2,363,9.85599186157866
chr8,133991223,133991657,chr8:133991223-133991657,2,435,10.097429936777646
chr8,133993345,133993776,chr8:133993345-133993776,1,432,9.987067560614083
chr8,133994740,133995127,chr8:133994740-133995127,1,388,9.835945574204365
chr8,134046532,134048654,chr8:134046532-134048654,2,2123,12.310091527451949
chr8,134089498,134089860,chr8:134089498-134089860,1,363,9.80632377411507
chr8,134094333,134095052,chr8:134094333-134095052,1,720,10.736443953698977
chr8,134103972,134104984,chr8:134103972-134104984,2,1013,11.197958183997212
chr8,134104989,134105333,chr8:134104989-134105333,1,345,9.6558083609504
chr8,134151149,134151440,chr8:134151149-134151440,1,292,9.379021219959023
chr8,134157262,134157543,chr8:134157262-134157543,2,282,9.405608864499703
chr8,134159302,134159696,chr8:134159302-134159696,1,395,9.907455549202497
chr8,134162340,134163262,chr8:134162340-134163262,1,923,11.125308974363614
chr8,134415744,134416227,chr8:134415744-134416227,3,484,10.209437892175899
chr8,134513057,134513519,chr8:134513057-134513519,1,463,10.152328378795184
chr8,134532639,134533046,chr8:134532639-134533046,1,408,9.937747225786804
chr8,134538889,134539172,chr8:134538889-134539172,1,284,9.421137239716558
chr8,134552406,134552812,chr8:134552406-134552812,2,407,9.959340561296424
chr8,134699077,134699376,chr8:134699077-134699376,1,300,9.491384699854175
chr8,134764983,134765829,chr8:134764983-134765829,2,847,11.04427937012503
chr8,134902873,134903347,chr8:134902873-134903347,3,475,10.165619081709993
chr8,134904629,134905458,chr8:134904629-134905458,3,830,10.966630936310276
chr8,134905620,134906007,chr8:134905620-134906007,2,388,9.892493065786729
chr8,134914879,134915101,chr8:134914879-134915101,1,223,9.01969702762841
chr8,134915462,134915636,chr8:134915462-134915636,1,175,8.698223583044243
chr8,134927817,134928174,chr8:134927817-134928174,4,358,9.753079677373684
chr8,134930497,134930629,chr8:134930497-134930629,1,133,8.395050891408124
chr8,136342681,136342959,chr8:136342681-136342959,1,279,9.31720236683575
chr8,137225928,137226328,chr8:137225928-137226328,1,401,9.88286790786638
chr8,137554492,137554791,chr8:137554492-137554791,1,300,9.454523101878408
chr8,137937938,137938287,chr8:137937938-137938287,2,350,9.698108865865935
chr8,138127767,138128050,chr8:138127767-138128050,1,284,9.213092508400567
chr8,138948473,138948574,chr8:138948473-138948574,1,102,7.55096384605297
chr8,139695488,139695863,chr8:139695488-139695863,1,376,9.812909532436132
chr8,139756041,139756387,chr8:139756041-139756387,3,347,9.701756136174138
chr8,141264402,141264683,chr8:141264402-141264683,1,282,9.442832502842236
chr8,141655804,141656158,chr8:141655804-141656158,1,355,9.7105884885169509
chr8,141725005,141725293,chr8:141725005-141725293,1,289,9.062995070622792
chr8,141800912,141801386,chr8:141800912-141801386,1,475,10.125726243682761
chr8,141849368,141849592,chr8:141849368-141849592,1,225,9.097439702947632
