chromosome,start,end,promoter,count,length,s_entropy
chr5,159435106,159437106,chr5:159435106-159437106,1,2001,11.931461306605284
chr5,159738607,159740607,chr5:159738607-159740607,1,2001,11.925918455588157
chr5,159847813,159849813,chr5:159847813-159849813,1,2001,12.075470608653438
chr5,159847916,159849916,chr5:159847916-159849916,1,2001,12.079828807533849
chr5,160974130,160976130,chr5:160974130-160976130,2,2001,11.958687136773493
chr5,161111657,161113657,chr5:161111657-161113657,1,2001,12.180571501699163
chr5,161273196,161275196,chr5:161273196-161275196,2,2001,12.16550897575009
chr5,162863576,162865576,chr5:162863576-162865576,3,2001,12.099614253082372
chr5,162886160,162888160,chr5:162886160-162888160,1,2001,11.974923748495584
chr5,162886516,162888516,chr5:162886516-162888516,1,2001,11.9758150881184
chr5,168005614,168007614,chr5:168005614-168007614,1,2001,11.976337418901219
chr5,169009637,169011637,chr5:169009637-169011637,1,2001,12.027266505958837
chr5,169063250,169065250,chr5:169063250-169065250,2,2001,12.00932541281716
chr5,169406761,169408761,chr5:169406761-169408761,1,2001,12.18430849705863
chr5,169531916,169533916,chr5:169531916-169533916,4,2001,12.026832242130286
chr5,169930039,169932039,chr5:169930039-169932039,1,2001,11.907009060205477
chr5,170287885,170289885,chr5:170287885-170289885,2,2001,11.90788781221695
chr5,170735287,170737287,chr5:170735287-170737287,2,2001,11.822773343529096
chr5,171211875,171213875,chr5:171211875-171213875,2,2001,12.20887687494395
chr5,171432877,171434877,chr5:171432877-171434877,1,2001,11.931425632450482
chr5,171614346,171616346,chr5:171614346-171616346,1,2001,11.857089701272614
chr5,171709795,171711795,chr5:171709795-171711795,2,2001,11.868455311499247
chr5,171880527,171882527,chr5:171880527-171882527,1,2001,11.872105005181746
chr5,172260222,172262222,chr5:172260222-172262222,1,2001,12.038227168673748
chr5,172409762,172411762,chr5:172409762-172411762,1,2001,12.041808715283594
chr5,172482354,172484354,chr5:172482354-172484354,2,2001,11.948019922862922
chr5,172570444,172572444,chr5:172570444-172572444,1,2001,12.044682118871341
chr5,172661315,172663315,chr5:172661315-172663315,1,2001,11.98245549022144
chr5,172755506,172757506,chr5:172755506-172757506,1,2001,11.906884151244526
chr5,173042666,173044666,chr5:173042666-173044666,1,2001,11.95706735840579
chr5,173415161,173417161,chr5:173415161-173417161,4,2001,11.915994839824386
chr5,173471606,173473606,chr5:173471606-173473606,2,2001,12.148011853580698
chr5,174904500,174906500,chr5:174904500-174906500,3,2001,11.934132644009376
chr5,175297500,175299500,chr5:175297500-175299500,1,2001,11.858987660246111
chr5,175394318,175396318,chr5:175394318-175396318,1,2001,11.962923165133807
chr5,175664361,175666361,chr5:175664361-175666361,3,2001,11.922771941993354
chr5,175787810,175789810,chr5:175787810-175789810,1,2001,11.994753797523929
chr5,175791470,175793470,chr5:175791470-175793470,2,2001,11.890017445609338
chr5,175874355,175876355,chr5:175874355-175876355,1,2001,11.962810589165255
chr5,175963421,175965421,chr5:175963421-175965421,3,2001,11.91214187791292
chr5,175968511,175970511,chr5:175968511-175970511,2,2001,11.921846475318832
chr5,175975342,175977342,chr5:175975342-175977342,1,2001,12.152652587880457
chr5,176236559,176238559,chr5:176236559-176238559,3,2001,11.851025938557003
chr5,176512872,176514872,chr5:176512872-176514872,1,2001,11.994340766840514
chr5,176559079,176561079,chr5:176559079-176561079,1,2001,11.822265668558023
chr5,176738292,176740292,chr5:176738292-176740292,2,2001,11.957320938523363
chr5,176783843,176785843,chr5:176783843-176785843,1,2001,12.126683175494428
chr5,176810431,176812431,chr5:176810431-176812431,1,2001,12.13694627315989
chr5,176852686,176854686,chr5:176852686-176854686,1,2001,11.906215367129946
chr5,176898871,176900871,chr5:176898871-176900871,1,2001,11.928235703849191
chr5,176923606,176925606,chr5:176923606-176925606,1,2001,11.899858505372496
chr5,176935858,176937858,chr5:176935858-176937858,2,2001,12.13392014193671
chr5,176936427,176938427,chr5:176936427-176938427,1,2001,12.112927993251205
chr5,177539555,177541555,chr5:177539555-177541555,1,2001,11.90486463364404
chr5,177556961,177558961,chr5:177556961-177558961,1,2001,11.94111312422554
chr5,177579961,177581961,chr5:177579961-177581961,1,2001,11.92765225107195
chr5,178016556,178018556,chr5:178016556-178018556,3,2001,11.884807880675108
chr5,178053054,178055054,chr5:178053054-178055054,2,2001,11.925405047757819
chr5,178156703,178158703,chr5:178156703-178158703,3,2001,11.864624265127755
chr5,178321894,178323894,chr5:178321894-178323894,1,2001,12.041792570544205
chr5,178367191,178369191,chr5:178367191-178369191,4,2001,11.937692790382545
chr5,178486415,178488415,chr5:178486415-178488415,1,2001,11.978461350919735
chr5,178771431,178773431,chr5:178771431-178773431,1,2001,11.834237529781637
chr5,178985692,178987692,chr5:178985692-178987692,2,2001,11.968441810892774
chr5,179049711,179051711,chr5:179049711-179051711,2,2001,11.802957327213287
chr5,179049722,179051722,chr5:179049722-179051722,2,2001,11.803467081430444
chr5,179071047,179073047,chr5:179071047-179073047,1,2001,12.137389147574147
chr5,179124929,179126929,chr5:179124929-179126929,1,2001,11.901789900468941
chr5,179158850,179160850,chr5:179158850-179160850,1,2001,11.87310156917115
chr5,179232387,179234387,chr5:179232387-179234387,1,2001,11.815886956673399
chr5,179232952,179234952,chr5:179232952-179234952,1,2001,11.800706610295382
chr5,179284840,179286840,chr5:179284840-179286840,1,2001,11.865773870037659
chr5,179333856,179335856,chr5:179333856-179335856,1,2001,11.850049805429304
chr5,179498118,179500118,chr5:179498118-179500118,1,2001,11.821210508438325
chr5,179635130,179637130,chr5:179635130-179637130,1,2001,11.82346320088551
chr5,179779387,179781387,chr5:179779387-179781387,2,2001,11.79345059416691
chr5,180017487,180019487,chr5:180017487-180019487,1,2001,11.911239913789291
chr5,180075624,180077624,chr5:180075624-180077624,2,2001,11.833139580874283
chr5,180166058,180168058,chr5:180166058-180168058,2,2001,12.158649669264454
chr5,180551304,180553304,chr5:180551304-180553304,1,2001,12.199761534264063
chr5,180649262,180651262,chr5:180649262-180651262,1,2001,11.925460229036206
chr5,180669906,180671906,chr5:180669906-180671906,1,2001,11.989310395687774
chr6,291056,293056,chr6:291056-293056,4,2001,11.925274721841859
chr6,390738,392738,chr6:390738-392738,2,2001,11.90137842502421
chr6,692141,694141,chr6:692141-694141,1,2001,11.93109889806079
chr6,1311674,1313674,chr6:1311674-1313674,1,2001,11.795999539192136
chr6,2764665,2766665,chr6:2764665-2766665,1,2001,11.743407211647742
chr6,2841283,2843283,chr6:2841283-2843283,1,2001,12.066397774986626
chr6,3156783,3158783,chr6:3156783-3158783,1,2001,11.883518959538707
chr6,3258161,3260161,chr6:3258161-3260161,1,2001,11.941302444085377
chr6,3444247,3446247,chr6:3444247-3446247,1,2001,12.170765569593962
chr6,4078457,4080457,chr6:4078457-4080457,2,2001,11.980115513196813
chr6,4835331,4837331,chr6:4835331-4837331,1,2001,12.16167924271202
chr6,5003297,5005297,chr6:5003297-5005297,2,2001,11.941893227896815
chr6,6006838,6008838,chr6:6006838-6008838,2,2001,11.876717712689969
chr6,6319924,6321924,chr6:6319924-6321924,4,2001,12.113973698212899
chr6,6587933,6589933,chr6:6587933-6589933,3,2001,12.219895928641401
chr6,7312547,7314547,chr6:7312547-7314547,1,2001,11.978167354219972
chr6,7540807,7542807,chr6:7540807-7542807,1,2001,11.884234069552877
chr6,10830110,10832110,chr6:10830110-10832110,1,2001,12.043099471604771
chr6,10837788,10839788,chr6:10837788-10839788,2,2001,12.052227552199916
chr6,10886063,10888063,chr6:10886063-10888063,1,2001,12.01162322271485
chr6,11093265,11095265,chr6:11093265-11095265,1,2001,11.911851898250005
chr6,11381581,11383581,chr6:11381581-11383581,1,2001,12.182932696415762
chr6,12715887,12717887,chr6:12715887-12717887,1,2001,12.208474982802562
chr6,13327815,13329815,chr6:13327815-13329815,1,2001,12.006363490753639
chr6,13485415,13487415,chr6:13485415-13487415,2,2001,11.977310256513643
chr6,13486869,13488869,chr6:13486869-13488869,1,2001,11.82566229847375
chr6,13573760,13575760,chr6:13573760-13575760,2,2001,11.974994771090943
chr6,14116864,14118864,chr6:14116864-14118864,1,2001,11.901289741302524
chr6,16128316,16130316,chr6:16128316-16130316,1,2001,11.903427010162337
chr6,17101488,17103488,chr6:17101488-17103488,1,2001,11.988508021179705
chr6,17281931,17283931,chr6:17281931-17283931,1,2001,12.071504689368012
chr6,17986854,17988854,chr6:17986854-17988854,1,2001,11.814301260603113
chr6,18121851,18123851,chr6:18121851-18123851,3,2001,11.973329364779756
chr6,18386580,18388580,chr6:18386580-18388580,1,2001,12.109747505705746
chr6,19836600,19838600,chr6:19836600-19838600,1,2001,11.837670279174425
chr6,20211695,20213695,chr6:20211695-20213695,2,2001,11.903179771857204
chr6,22568677,22570677,chr6:22568677-22570677,1,2001,11.906551620671813
chr6,24125413,24127413,chr6:24125413-24127413,3,2001,12.06152404044019
chr6,24382520,24384520,chr6:24382520-24384520,1,2001,12.128536023075663
chr6,24494196,24496196,chr6:24494196-24496196,1,2001,11.917737107464282
chr6,24645383,24647383,chr6:24645383-24647383,1,2001,11.940522398040823
chr6,24666115,24668115,chr6:24666115-24668115,3,2001,11.975783662546814
chr6,24666262,24668262,chr6:24666262-24668262,3,2001,11.97163593790618
chr6,24798124,24800124,chr6:24798124-24800124,1,2001,12.176952710113191
chr6,25651428,25653428,chr6:25651428-25653428,2,2001,12.088979310163474
chr6,25725790,25727790,chr6:25725790-25727790,1,2001,11.985182436346442
chr6,25726136,25728136,chr6:25726136-25728136,1,2001,11.971758711784846
chr6,26017040,26019040,chr6:26017040-26019040,2,2001,12.008266727614098
chr6,26019717,26021717,chr6:26019717-26021717,1,2001,11.994730799320925
chr6,26042885,26044885,chr6:26042885-26044885,1,2001,11.946750004145654
chr6,26055699,26057699,chr6:26055699-26057699,1,2001,12.03930617714463
chr6,26103175,26105175,chr6:26103175-26105175,3,2001,12.030761903554795
chr6,26107364,26109364,chr6:26107364-26109364,1,2001,12.149135893351376
chr6,26157348,26159348,chr6:26157348-26159348,1,2001,12.002013228599765
chr6,26183023,26185023,chr6:26183023-26185023,2,2001,12.065358793181492
chr6,26198521,26200521,chr6:26198521-26200521,1,2001,11.989840495614091
chr6,26198786,26200786,chr6:26198786-26200786,1,2001,12.016994097441788
chr6,26203872,26205872,chr6:26203872-26205872,1,2001,11.964449468125569
chr6,26215872,26217872,chr6:26215872-26217872,1,2001,11.94366450182856
chr6,26216147,26218147,chr6:26216147-26218147,2,2001,11.960505882777634
chr6,26224382,26226382,chr6:26224382-26226382,1,2001,11.99730057666693
chr6,26239653,26241653,chr6:26239653-26241653,4,2001,11.898491348099123
chr6,26249835,26251835,chr6:26249835-26251835,1,2001,12.023064131127237
chr6,26250878,26252878,chr6:26250878-26252878,1,2001,12.068938172747508
chr6,26270612,26272612,chr6:26270612-26272612,1,2001,11.981562558783306
chr6,26284727,26286727,chr6:26284727-26286727,2,2001,11.98146316039388
chr6,26439699,26441699,chr6:26439699-26441699,1,2001,12.158657465809586
chr6,26457131,26459131,chr6:26457131-26459131,1,2001,12.113802417409365
chr6,26537571,26539571,chr6:26537571-26539571,2,2001,11.955710611885596
chr6,26596170,26598170,chr6:26596170-26598170,1,2001,11.979036909514186
chr6,27099575,27101575,chr6:27099575-27101575,2,2001,11.935385410347168
chr6,27099816,27101816,chr6:27099816-27101816,1,2001,11.914476615605455
chr6,27214501,27216501,chr6:27214501-27216501,2,2001,12.217589395221454
chr6,27279011,27281011,chr6:27279011-27281011,1,2001,12.011859926826377
chr6,27439897,27441897,chr6:27439897-27441897,1,2001,11.938471982479754
chr6,27776841,27778841,chr6:27776841-27778841,1,2001,12.068257342605953
chr6,27790902,27792902,chr6:27790902-27792902,3,2001,11.968768144753035
chr6,27798305,27800305,chr6:27798305-27800305,2,2001,11.991273618062827
chr6,27805117,27807117,chr6:27805117-27807117,2,2001,11.948332401436508
chr6,27805439,27807439,chr6:27805439-27807439,2,2001,11.942187318300714
chr6,27832106,27834106,chr6:27832106-27834106,2,2001,11.931012995030668
chr6,27839099,27841099,chr6:27839099-27841099,1,2001,11.956832026783136
chr6,27840289,27842289,chr6:27840289-27842289,1,2001,11.992864671973328
chr6,27857570,27859570,chr6:27857570-27859570,1,2001,12.021000076822782
chr6,27879174,27881174,chr6:27879174-27881174,1,2001,12.202812515647025
chr6,28040093,28042093,chr6:28040093-28042093,1,2001,12.208276099821731
chr6,28091333,28093333,chr6:28091333-28093333,3,2001,12.10600027154517
chr6,28226030,28228030,chr6:28226030-28228030,2,2001,11.996422557349037
chr6,28226074,28228074,chr6:28226074-28228074,2,2001,11.99399946464568
chr6,28248313,28250313,chr6:28248313-28250313,1,2001,12.096703623685817
chr6,28316690,28318690,chr6:28316690-28318690,5,2001,11.637918488363525
chr6,28366544,28368544,chr6:28366544-28368544,2,2001,12.033848113747304
chr6,28492788,28494788,chr6:28492788-28494788,1,2001,12.20099591004289
chr6,28582954,28584954,chr6:28582954-28584954,1,2001,12.00978033302362
chr6,28970842,28972842,chr6:28970842-28972842,1,2001,12.198597694477446
chr6,29273466,29275466,chr6:29273466-29275466,2,2001,12.189210430636624
chr6,29363415,29365415,chr6:29363415-29365415,1,2001,12.157741644764474
chr6,29526702,29528702,chr6:29526702-29528702,1,2001,12.260867281127814
chr6,29623757,29625757,chr6:29623757-29625757,2,2001,12.197812351744187
chr6,29793755,29795755,chr6:29793755-29795755,2,2001,12.176508317729864
chr6,30028016,30030016,chr6:30028016-30030016,1,2001,12.00142937513104
chr6,30042626,30044626,chr6:30042626-30044626,1,2001,12.016615219091065
chr6,30042628,30044628,chr6:30042628-30044628,1,2001,12.017581531932326
chr6,30079883,30081883,chr6:30079883-30081883,1,2001,12.250489147845046
chr6,30180271,30182271,chr6:30180271-30182271,1,2001,11.938870544357242
chr6,30311905,30313905,chr6:30311905-30313905,1,2001,12.063848625301762
chr6,30613815,30615815,chr6:30613815-30615815,1,2001,11.981976554563538
chr6,30654093,30656093,chr6:30654093-30656093,1,2001,12.018317870509994
chr6,30654672,30656672,chr6:30654672-30656672,1,2001,12.089008719053712
chr6,30684458,30686458,chr6:30684458-30686458,1,2001,11.888408896248972
chr6,30972728,30974728,chr6:30972728-30974728,1,2001,12.159470362428467
chr6,31087252,31089252,chr6:31087252-31089252,2,2001,12.169982067836989
chr6,31324022,31326022,chr6:31324022-31326022,1,2001,11.946379977234164
chr6,31539070,31541070,chr6:31539070-31541070,1,2001,12.1896212047242
chr6,31587449,31589449,chr6:31587449-31589449,2,2001,11.905408816511772
chr6,31632179,31634179,chr6:31632179-31634179,1,2001,11.954227852265225
chr6,31632656,31634656,chr6:31632656-31634656,1,2001,11.953124107934702
chr6,31633060,31635060,chr6:31633060-31635060,1,2001,12.006130636675973
chr6,31637727,31639727,chr6:31637727-31639727,1,2001,12.207839522355059
chr6,31647150,31649150,chr6:31647150-31649150,1,2001,12.150063577921125
chr6,31673639,31675639,chr6:31673639-31675639,1,2001,12.17634914400946
chr6,31673645,31675645,chr6:31673645-31675645,1,2001,12.17634944132128
chr6,31688511,31690511,chr6:31688511-31690511,1,2001,12.268855014844368
chr6,31690120,31692120,chr6:31690120-31692120,1,2001,12.046692917456584
chr6,31697042,31699042,chr6:31697042-31699042,1,2001,12.023629151493955
chr6,31704095,31706095,chr6:31704095-31706095,1,2001,12.179344283371098
chr6,31706724,31708724,chr6:31706724-31708724,1,2001,11.932508697438658
chr6,31744108,31746108,chr6:31744108-31746108,1,2001,12.161587147624592
chr6,31781835,31783835,chr6:31781835-31783835,1,2001,11.910073945244426
chr6,31794511,31796511,chr6:31794511-31796511,1,2001,11.922674079107434
chr6,31829709,31831709,chr6:31829709-31831709,1,2001,11.990825593761855
chr6,31863983,31865983,chr6:31863983-31865983,1,2001,11.990397093740725
chr6,31864484,31866484,chr6:31864484-31866484,1,2001,11.958254887129955
chr6,31938645,31940645,chr6:31938645-31940645,1,2001,11.958680056691561
chr6,31972358,31974358,chr6:31972358-31974358,1,2001,12.166114938130281
chr6,32005092,32007092,chr6:32005092-32007092,3,2001,12.177856311669128
chr6,32076151,32078151,chr6:32076151-32078151,1,2001,12.204850733283207
chr6,32131381,32133381,chr6:32131381-32133381,1,2001,12.18089355671437
chr6,32145161,32147161,chr6:32145161-32147161,2,2001,12.042624715086044
chr6,32406618,32408618,chr6:32406618-32408618,1,2001,12.177555907503187
chr6,32497006,32499006,chr6:32497006-32499006,1,2001,12.243695894253978
chr6,32604182,32606182,chr6:32604182-32606182,1,2001,12.187694168416789
chr6,32730330,32732330,chr6:32730330-32732330,1,2001,12.256707206560643
chr6,32811712,32813712,chr6:32811712-32813712,1,2001,12.060574747580308
chr6,32937664,32939664,chr6:32937664-32939664,1,2001,11.984988891768728
chr6,33040454,33042454,chr6:33040454-33042454,1,2001,12.225099818365935
chr6,33042702,33044702,chr6:33042702-33044702,1,2001,12.232754709295174
chr6,33167473,33169473,chr6:33167473-33169473,1,2001,11.961576133084108
chr6,33175285,33177285,chr6:33175285-33177285,1,2001,11.964722838538798
chr6,33284719,33286719,chr6:33284719-33286719,3,2001,12.01797139936576
chr6,33289793,33291793,chr6:33289793-33291793,1,2001,12.006881119612908
chr6,33386846,33388846,chr6:33386846-33388846,1,2001,12.119430851292666
chr6,33547070,33549070,chr6:33547070-33549070,1,2001,12.152495275494388
chr6,33713762,33715762,chr6:33713762-33715762,1,2001,12.171355865144381
chr6,33753719,33755719,chr6:33753719-33755719,1,2001,12.232312864639368
chr6,33755906,33757906,chr6:33755906-33757906,1,2001,11.900908448757894
chr6,33770793,33772793,chr6:33770793-33772793,2,2001,12.104134936416411
chr6,34203576,34205576,chr6:34203576-34205576,1,2001,11.798249782189231
chr6,34215885,34217885,chr6:34215885-34217885,3,2001,11.980516266283159
chr6,34523110,34525110,chr6:34523110-34525110,1,2001,12.18033122056403
chr6,34663627,34665627,chr6:34663627-34665627,1,2001,11.994785717848572
chr6,35108187,35110187,chr6:35108187-35110187,2,2001,11.95085438737012
chr6,35226490,35228490,chr6:35226490-35228490,1,2001,11.961147157951878
chr6,35264594,35266594,chr6:35264594-35266594,2,2001,12.136466156537626
chr6,35309334,35311334,chr6:35309334-35311334,4,2001,11.991711088708193
chr6,35435177,35437177,chr6:35435177-35437177,3,2001,11.939450317991879
chr6,35463861,35465861,chr6:35463861-35465861,1,2001,11.850303338044128
chr6,35695360,35697360,chr6:35695360-35697360,1,2001,12.017423086878944
chr6,35747793,35749793,chr6:35747793-35749793,4,2001,12.150469868088942
chr6,35764121,35766121,chr6:35764121-35766121,5,2001,12.120515571474213
chr6,35887957,35889957,chr6:35887957-35889957,1,2001,11.984897253535943
chr6,36097260,36099260,chr6:36097260-36099260,1,2001,11.944083924630034
chr6,36303662,36305662,chr6:36303662-36305662,2,2001,12.201927998505111
chr6,36409543,36411543,chr6:36409543-36411543,1,2001,11.947794881578151
chr6,36409666,36411666,chr6:36409666-36411666,1,2001,11.955391635841794
chr6,36514293,36516293,chr6:36514293-36516293,1,2001,12.04602399486267
chr6,36561089,36563089,chr6:36561089-36563089,2,2001,11.987513839668505
chr6,36643266,36645266,chr6:36643266-36645266,1,2001,12.233042776105936
chr6,36806220,36808220,chr6:36806220-36808220,1,2001,11.929164377998896
chr6,36915038,36917038,chr6:36915038-36917038,1,2001,12.066429586189749
chr6,36953327,36955327,chr6:36953327-36955327,1,2001,11.930689557722877
chr6,37224413,37226413,chr6:37224413-37226413,1,2001,12.06141423747472
chr6,37224479,37226479,chr6:37224479-37226479,1,2001,12.061838244747097
chr6,37320747,37322747,chr6:37320747-37322747,1,2001,11.986604324504906
chr6,37664766,37666766,chr6:37664766-37666766,1,2001,11.731150916743475
chr6,38562843,38564843,chr6:38562843-38564843,2,2001,12.178264094736768
chr6,38682116,38684116,chr6:38682116-38684116,1,2001,12.01441089486875
chr6,39081962,39083962,chr6:39081962-39083962,1,2001,12.003899594387907
chr6,39196251,39198251,chr6:39196251-39198251,2,2001,11.95409236939479
chr6,39289330,39291330,chr6:39289330-39291330,2,2001,12.223720407422036
chr6,39759158,39761158,chr6:39759158-39761158,1,2001,12.041075704066598
chr6,39894455,39896455,chr6:39894455-39896455,2,2001,12.18777472109541
chr6,41005938,41007938,chr6:41005938-41007938,1,2001,12.25562750348897
chr6,41019939,41021939,chr6:41019939-41021939,1,2001,12.247337891006321
chr6,41039353,41041353,chr6:41039353-41041353,3,2001,11.883433992559041
chr6,41039706,41041706,chr6:41039706-41041706,5,2001,11.860429677416548
chr6,41121087,41123087,chr6:41121087-41123087,1,2001,12.22528656544458
chr6,41167925,41169925,chr6:41167925-41169925,1,2001,12.214156429014677
chr6,41253483,41255483,chr6:41253483-41255483,2,2001,12.228090101112269
chr6,41302527,41304527,chr6:41302527-41304527,1,2001,12.164513857458038
chr6,41603914,41605914,chr6:41603914-41605914,1,2001,12.014198077242183
chr6,41605194,41607194,chr6:41605194-41607194,1,2001,11.921794176463719
chr6,41702997,41704997,chr6:41702997-41704997,3,2001,12.06499682722671
chr6,41714139,41716139,chr6:41714139-41716139,4,2001,12.205264623118055
chr6,41754180,41756180,chr6:41754180-41756180,1,2001,11.901193590084027
chr6,41908586,41910586,chr6:41908586-41910586,1,2001,11.937848104750513
chr6,42015632,42017632,chr6:42015632-42017632,1,2001,12.024121451225449
chr6,42017250,42019250,chr6:42017250-42019250,1,2001,11.954226403928098
chr6,42109715,42111715,chr6:42109715-42111715,1,2001,11.974922090820101
chr6,42122114,42124114,chr6:42122114-42124114,1,2001,12.19855588568101
chr6,42161694,42163694,chr6:42161694-42163694,1,2001,12.210886207369628
chr6,42184633,42186633,chr6:42184633-42186633,1,2001,12.13445188389789
chr6,42530759,42532759,chr6:42530759-42532759,1,2001,12.036902373262004
chr6,42689358,42691358,chr6:42689358-42691358,1,2001,12.116869730901614
chr6,42846353,42848353,chr6:42846353-42848353,1,2001,11.934896464623128
chr6,42882726,42884726,chr6:42882726-42884726,2,2001,12.185379366150357
chr6,42951236,42953236,chr6:42951236-42953236,1,2001,12.045113510053778
chr6,42988339,42990339,chr6:42988339-42990339,1,2001,11.984632845697007
chr6,43020683,43022683,chr6:43020683-43022683,2,2001,12.005696512931827
chr6,43138032,43140032,chr6:43138032-43140032,1,2001,11.888032823473326
chr6,43139127,43141127,chr6:43139127-43141127,1,2001,11.951585090009592
chr6,43264997,43266997,chr6:43264997-43266997,2,2001,12.23116360170134
chr6,43483728,43485728,chr6:43483728-43485728,1,2001,12.032515491476573
chr6,43483761,43485761,chr6:43483761-43485761,1,2001,12.040887504791051
chr6,43542812,43544812,chr6:43542812-43544812,2,2001,11.90618918639671
chr6,43542877,43544877,chr6:43542877-43544877,2,2001,11.899335534409737
chr6,43596278,43598278,chr6:43596278-43598278,1,2001,11.97548551294864
chr6,43602576,43604576,chr6:43602576-43604576,2,2001,12.08464372899035
chr6,43611766,43613766,chr6:43611766-43613766,1,2001,12.061294198967234
chr6,43736945,43738945,chr6:43736945-43738945,1,2001,11.931238427370731
chr6,44093650,44095650,chr6:44093650-44095650,1,2001,11.918315665974356
chr6,44094228,44096228,chr6:44094228-44096228,1,2001,11.866945671587056
chr6,44183675,44185675,chr6:44183675-44185675,1,2001,12.191712563193724
chr6,44224308,44226308,chr6:44224308-44226308,1,2001,11.963753715806288
chr6,44237479,44239479,chr6:44237479-44239479,3,2001,11.944492456227383
chr6,44309396,44311396,chr6:44309396-44311396,2,2001,12.089102033673175
chr6,45295053,45297053,chr6:45295053-45297053,2,2001,12.269313446702652
chr6,45344788,45346788,chr6:45344788-45346788,1,2001,11.926480515418074
chr6,46047085,46049085,chr6:46047085-46049085,1,2001,12.249445296076713
chr6,46713653,46715653,chr6:46713653-46715653,3,2001,12.219371967986751
chr6,46760093,46762093,chr6:46760093-46762093,1,2001,12.234410192362366
chr6,46888714,46890714,chr6:46888714-46890714,1,2001,12.173121815627002
chr6,46921675,46923675,chr6:46921675-46923675,1,2001,12.227699987165423
chr6,47276683,47278683,chr6:47276683-47278683,1,2001,11.976344110486282
chr6,47444524,47446524,chr6:47444524-47446524,3,2001,11.936539438071813
chr6,47748774,47750774,chr6:47748774-47750774,1,2001,12.234642472073812
chr6,48035425,48037425,chr6:48035425-48037425,1,2001,12.032637780028624
chr6,49466670,49468670,chr6:49466670-49468670,1,2001,12.260479495260984
chr6,49517112,49519112,chr6:49517112-49519112,1,2001,11.985383368236342
chr6,49711168,49713168,chr6:49711168-49713168,1,2001,12.252293758779246
chr6,49833218,49835218,chr6:49833218-49835218,2,2001,12.26696407833666
chr6,49916157,49918157,chr6:49916157-49918157,2,2001,12.097648155599094
chr6,49930818,49932818,chr6:49930818-49932818,1,2001,12.274574494729704
chr6,49988694,49990694,chr6:49988694-49990694,1,2001,12.252504422015274
chr6,50015364,50017364,chr6:50015364-50017364,3,2001,12.23992659578819
chr6,50785438,50787438,chr6:50785438-50787438,1,2001,12.127888637457387
chr6,52050184,52052184,chr6:52050184-52052184,1,2001,12.193042688575797
chr6,52148679,52150679,chr6:52148679-52150679,4,2001,12.024805555027948
chr6,52225925,52227925,chr6:52225925-52227925,1,2001,11.899726875762624
chr6,52627361,52629361,chr6:52627361-52629361,1,2001,12.236517014979404
chr6,52709893,52711893,chr6:52709893-52711893,1,2001,12.239970031995789
chr6,52859178,52861178,chr6:52859178-52861178,1,2001,12.008643536838921
chr6,52925600,52927600,chr6:52925600-52927600,2,2001,12.001429940997888
chr6,52934770,52936770,chr6:52934770-52936770,1,2001,12.244002060965881
chr6,53012624,53014624,chr6:53012624-53014624,2,2001,12.173835173131929
chr6,53408927,53410927,chr6:53408927-53410927,1,2001,11.915091360743562
chr6,53529506,53531506,chr6:53529506-53531506,1,2001,12.041751109340657
chr6,54710568,54712568,chr6:54710568-54712568,1,2001,12.02458769960384
chr6,54970257,54972257,chr6:54970257-54972257,1,2001,12.2210439113817
chr6,56111378,56113378,chr6:56111378-56113378,2,2001,12.106820203074527
chr6,56506694,56508694,chr6:56506694-56508694,1,2001,12.22062421458479
chr6,56818426,56820426,chr6:56818426-56820426,1,2001,11.83800663379046
chr6,56818772,56820772,chr6:56818772-56820772,2,2001,11.843623069234413
chr6,56910329,56912329,chr6:56910329-56912329,1,2001,12.009512090342817
chr6,57086112,57088112,chr6:57086112-57088112,1,2001,11.976878210322486
chr6,62283007,62285007,chr6:62283007-62285007,1,2001,12.158054751495667
chr6,62995132,62997132,chr6:62995132-62997132,2,2001,12.01552944361496
chr6,64280916,64282916,chr6:64280916-64282916,1,2001,11.951452454349607
chr6,66416118,66418118,chr6:66416118-66418118,3,2001,12.256452913464614
chr6,70506049,70508049,chr6:70506049-70508049,1,2001,12.060418010084538
chr6,70575447,70577447,chr6:70575447-70577447,1,2001,11.981170761044801
chr6,71011786,71013786,chr6:71011786-71013786,1,2001,12.145114628817783
chr6,71122106,71124106,chr6:71122106-71124106,1,2001,11.943760600229052
chr6,71275624,71277624,chr6:71275624-71277624,1,2001,11.988024847652538
chr6,71997144,71999144,chr6:71997144-71999144,1,2001,11.867547262526847
chr6,72595405,72597405,chr6:72595405-72597405,2,2001,11.928453728783719
chr6,72921513,72923513,chr6:72921513-72923513,4,2001,12.26448960490461
chr6,73934175,73936175,chr6:73934175-73936175,2,2001,11.859900180094417
chr6,74062999,74064999,chr6:74062999-74064999,2,2001,11.966440752934389
chr6,74103284,74105284,chr6:74103284-74105284,2,2001,11.99798564304805
chr6,74170453,74172453,chr6:74170453-74172453,2,2001,11.816595805725981
chr6,74229755,74231755,chr6:74229755-74231755,1,2001,11.880300896757257
chr6,74362737,74364737,chr6:74362737-74364737,1,2001,11.89800700907017
chr6,74404807,74406807,chr6:74404807-74406807,1,2001,12.024081787892383
chr6,76202630,76204630,chr6:76202630-76204630,1,2001,12.227781018090575
chr6,76781395,76783395,chr6:76781395-76783395,1,2001,12.28102866708374
